
===== SHEET: Products with GP Class - Joyce (1224r x 17c) =====
(Do Not Modify) Product	(Do Not Modify) Row Checksum	(Do Not Modify) Modified On	Name	Product SKU	Product Brand	Solution Category	Product Type	GP Item Class	Tax Code	Status	Product Structure	Description	List Price	List Price (Base)	Legacy Product?	Currency
52119b54-31db-ea11-810d-0050569f6bb1	+UkuK9mXhpgLpKhjLvHaDNezQBLbwy1JHbDnBHKpqhT7AbhulxPmkwC1MwnzZ3bkccdqtqrJpVjcxspOcm4ysQ==	2025-06-25 09:56:31	Managed Service For Clearswift SECURE Email Gateway - 1001-3000	CS05269	Clearswift	Email Security	Subscription	SERV RECUR	SW054003	Active	Product				No
54119b54-31db-ea11-810d-0050569f6bb1	r98nwJ30wI4af+mU5pvJf0CHF3i8l8Kh9aznEkkbArzSfkoxruIIjzRb0XJFtfB3pgBWkivRJWTLY36ud4hYbA==	2025-06-25 09:56:32	Managed Service For Clearswift SECURE Email Gateway - 3000+	CS05270	Clearswift	Email Security	Subscription	SERV RECUR	SW054003	Active	Product		13000	13000	No	US Dollar
c1d86726-6553-ef11-a317-0022481ce75f	lvRQJ/fAYrkjAzdl9FGV0wGNOJjguaYcyOKuw7GOXANiE8VzrFFKBgMWHgFdZGX/eIaZa86m+Z7aOpPETLqTwg==	2025-06-25 01:33:12	Email Security Expert Service Basic	CS06383	Clearswift	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		12000	12000	No	US Dollar
3335852f-6553-ef11-a317-6045bdffcb5c	KzrgtNhHsuCUEQbS1mWbMmOugqm1i+YtGL2ukHLQKpXH4xzw0uIA67q+M6VaQawoyMMYKfHk2AwwMio90hKkBQ==	2025-06-25 11:30:50	Email Security Expert Service Standard	CS06384	Clearswift	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		24000	24000	No	US Dollar
48324a29-6553-ef11-a317-6045bdffcb5c	J1q5G0QvU7WBLfjRIzD4XfmiKsy5Au5VED++0KLte5EipAHRxfZ3YwSW46or5NsWmfJVQlH22630MNYr9Cl6Wg==	2025-06-25 11:30:49	Email Security Expert Service Enterprise	CS06385	Clearswift	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		50000	50000	No	US Dollar
2aa6ff9c-d788-eb11-8115-0050569f6bb1	vM4CVsEq/+fnORm6eKRZdfPghUNyVGwvphi/Y7BG1w5XeWSTa4TvFfeOJgfJze8nIBZsX8yRAqqFlMB+aWeMww==	2025-06-25 11:23:43	FileCatalyst Consulting (Hourly)	FC08047	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		250	250	No	US Dollar
bde51445-bff6-eb11-811a-0050569f6bb1	u5NgM1Ac08UnbouHsX2IpZD3fszXulwx4RURFkjB3S0BXOyxP9lWHAHFIEpLBi3Xpzgxd4MItrASu1ZsbcwoHw==	2025-06-25 11:26:19	FileCatalyst Direct QuickStart Services	FC09014	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2500	2500	No	US Dollar
bfe51445-bff6-eb11-811a-0050569f6bb1	KjraeUnCCfJ2foi1he+iwuMFY/1BmcMg//dJYu0MAh3nFfNUiiniLv61AZZhUJ290CdnnU1/2bliRrnzfOVZ1w==	2025-06-25 11:26:20	FileCatalyst Workflow QuickStart Services	FC09015	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2000	2000	No	US Dollar
7b2fdfd9-48b2-eb11-8116-0050569f6bb1	RJTC77IPDPa2lbvEepS5tkr+OGz2Cx8dr+u3hH6wzN6n+1ZoR+VQBvnIxbDrs69BC2cLSkOZeWMUvQT4TFY85A==	2025-06-25 11:24:26	Ops Services (2 hours / day) - 3 Months	IG08016	Core IGA	Hybrid	Subscription	SERV RECUR	SP140000	Retired	Product		31185	31185	Yes	US Dollar
7d2fdfd9-48b2-eb11-8116-0050569f6bb1	u34+m7ojDD0G+d4p0LW33NnuIBXes9RYeHKmbUGJemd/0CLCXyPXeu1uv6N+FxNCwlqH8S1eaAy0uOU+6NqL3A==	2025-06-25 11:24:27	Ops Services (3 hours / day) - 3 Months	IG08017	Core IGA	Hybrid	Subscription	SERV RECUR	SP140000	Retired	Product		45360	45360	Yes	US Dollar
7f2fdfd9-48b2-eb11-8116-0050569f6bb1	BHh1z3xpdmjnSgo3iyWs+WCzUKgGZL9Hb0h4DoLlR+V8AmwSArkcmbY9jbiMuVxPXBgeExvReiCqKSW5ePtMCw==	2025-06-25 11:24:28	Ops Services (4 hours / day) - 3 Months	IG08018	Core IGA	Hybrid	Subscription	SERV RECUR	SP140000	Retired	Product		59535	59535	Yes	US Dollar
812fdfd9-48b2-eb11-8116-0050569f6bb1	i0OZWPbQBQbegUDo+bWgGIRrMXmjh+ZExfTH/MfoZ6ww43LWC4SxkCxx7opNW9Tixlzsm3w189J/uesZ8oAzNA==	2025-06-25 11:24:29	Ops Services (6 hours / day) - 3 Months	IG08019	Core IGA	Hybrid	Subscription	SERV RECUR	SP140000	Retired	Product		90300	90300	Yes	US Dollar
c1e51445-bff6-eb11-811a-0050569f6bb1	qNRJiW85WsES6K7TQOds4P92rTVg20Bp28YVWOyWo3XQgZcuwKX80uFZLZvo/PflENZfzsttm9vREsoI5PZu8w==	2025-06-25 11:26:21	FileCatalyst Central QuickStart Services	FC09016	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2500	2500	No	US Dollar
c3e51445-bff6-eb11-811a-0050569f6bb1	HKeF82zWmhGIvbzzVNyGKStgnyOcttxF05vF0HWnVvW6gSYPxL10dxuMA0bWNfEGzaODHOYhqtXeaJ8BHz355g==	2025-06-25 11:26:22	FileCatalyst Direct Migration Services	FC09017	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2500	2500	No	US Dollar
c5e51445-bff6-eb11-811a-0050569f6bb1	ym0ImYLHpFNv9TbrEk8WuiryTBvKril45oJXFD4dROWsOAQHm4qPj3+Ur8mMD2EivX6h0qtUltzZOjurmnkfrQ==	2025-06-25 11:26:23	FileCatalyst Workflow Migration Services	FC09018	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2500	2500	No	US Dollar
c7e51445-bff6-eb11-811a-0050569f6bb1	C13k+4dxufwV1uFnvJxwPeUl+d4FxZSZoGgaaJRm9QK5nRfekrLVOrmcIo57AaObrVoYJ4urF6Eu5J2h/xeB6Q==	2025-06-25 11:26:24	FileCatalyst Central Migration Services	FC09019	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		2500	2500	No	US Dollar
f5e51445-bff6-eb11-811a-0050569f6bb1	mv7JKbcwPYj1M3b6n+txmC/fVa7RMBswvWdhsq9e6SqiUdJR6hhXNzxax+FhikXwd6b6q8JgQDbD41iDBSrDMw==	2025-06-25 11:26:55	FileCatalyst Direct Server Course	FC09020	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2500	2500	No	US Dollar
f7e51445-bff6-eb11-811a-0050569f6bb1	AA6bFjghBJJzdvurQUSPcf85spjH+fPLvHbgANO8XYYqs9PmgiWkXIrPs0gC151gAcceKs1ti6rGwTZ/U1uS2Q==	2025-06-25 11:26:56	FileCatalyst Central Course	FC09021	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		1000	1000	No	US Dollar
f9e51445-bff6-eb11-811a-0050569f6bb1	nMm1FJVaT69HJ3a7KuazOlTWEA4RaxZ3kyi9TSkEV0F74ddlwcPDx/YwUX13tH9kEgmVaAiujRPgtNeBGrV0Hw==	2025-06-25 11:26:57	FileCatalyst Workflow Course	FC09022	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2000	2000	No	US Dollar
c9e51445-bff6-eb11-811a-0050569f6bb1	XDJXzv7i1raNyAWHHtIQrGXyoniKC3wnM2/MR0HdZjBWHDmxUCM0ptyUEcGhmx/igy8YQvJ81VlJKt5TxRDuYA==	2025-06-25 11:26:25	FileCatalyst Direct Upgrade Services	FC09023	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
cbe51445-bff6-eb11-811a-0050569f6bb1	PD2Yme/uLI3nisp6RjtL9XGTkfeqcvIol5uaemIsinqw+HdHFBHCK+zP6XNPeNajSRaYTIMqz+gmksfwyvLwqw==	2025-06-25 11:26:27	FileCatalyst Workflow Upgrade Services	FC09024	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
cde51445-bff6-eb11-811a-0050569f6bb1	3ibAarEWzvTJUy+id1zHWw5HpEM9Cx03R4XIOtNA8quF6tDixBRuz1YK4c1+D0EsgEh184ZekzzhLlopR6nHpA==	2025-06-25 11:26:28	FileCatalyst Central Upgrade Services	FC09025	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
c5dbd440-8567-ee11-9ae7-6045bdd9c62d	VePGuvFLQPKsEx37gvkFFJtPvV86pH/lQJXvSpi1av28nB+hzEql8tfBp5hjzN2BEfO4vBq8r4QPEZwAdiR2KQ==	2025-06-25 11:28:07	FileCatalyst Short Term Subscription Services Quick Start	FC09101	Linoma	GoAnywhere	Services	SERVICES	SC070101	Active	Product		3000	3000	No	US Dollar
958e9d28-6b70-e611-80db-0050569f6bb1	ChT3t7KZvp6Z06R8cC7YzrsGdoyORMSqT1ABsodTfCYCDxp3GrEjZwl3PtGDyhxcLaEjnGQgNiDvdaR36WWKMw==	2025-06-25 03:44:15	GoAnywhere Services Hourly (Pre-Paid)	LN01904	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		250	250	No	US Dollar
978e9d28-6b70-e611-80db-0050569f6bb1	jc399NnFKLcWEoyHA7H0IeV5nLpUgm/jwO7FTWH1CdX+p7Y1nbK52oPFFnt/rTMYgxNFiPwVrI4Z2h3fsr5n6g==	2025-06-25 03:44:17	GoAnywhere Online Services Half Day	LN01905	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1000	1000	No	US Dollar
998e9d28-6b70-e611-80db-0050569f6bb1	gHuBli2cElh1Jn6Fmobp35kvB3TEZWMSZlnJbnOuwEgzWg32zGhKemw9U3hix0VWrps9lGcezr3+wQ1h8kj+mA==	2025-06-25 03:44:17	GoAnywhere Online Services Full Day	LN01906	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2000	2000	No	US Dollar
9b8e9d28-6b70-e611-80db-0050569f6bb1	I7N7jBcCRDU7szRTXpW2Me2YzCgcOLvndt0fqDk+tlvoTks5hkRtLFo9u3Q2JR3XaKe/Yks0odkm/SMp+fIAqg==	2025-06-25 03:44:21	GoAnywhere On-site Services Full Day	LN01907	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2500	2500	No	US Dollar
9d8e9d28-6b70-e611-80db-0050569f6bb1	hoGrZM1BkrhM379fBgPdnb8shYFTE4d3plNydtfBz764n+B5IQk8r3m2XDtGp8IMN5hLv+s93eT/TugGoRcvgg==	2025-06-25 03:44:22	GoAnywhere On Demand Consulting Hourly (Pre-Paid)	LN01908	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		250	250	No	US Dollar
a18e9d28-6b70-e611-80db-0050569f6bb1	SniCMsKRaR3ro+vWNrQ9Bl/UZSdKLAKANwHsn2eSHk8JEbNCxl0loN2fIRSmKDJE15z7Ttq9MEvp/YGUSB1DCw==	2025-06-25 03:44:25	GoAnywhere Contract Development	LN01910	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		0	0	No	US Dollar
a38e9d28-6b70-e611-80db-0050569f6bb1	O/BWhPDTMpK1ACpnIeEB/beQnV8WGJFShrMmA2ZilXT7dSrwxP3ttPqh5AWyBNCwZYcioK25Gn65GjgWnFx/eA==	2025-06-25 03:44:26	GoAnywhere MFT Expert Certification(1) – Private ILT (Includes Fundamentals, Administrator, & Automation) -Extra Student	LN01911	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2500	2500	No	US Dollar
a58e9d28-6b70-e611-80db-0050569f6bb1	oZht/tl45BU0wpxmhRxZxEdcs5+qIme11a4k5hYchRFtxALB8zFIeUHieo+fewbNOpEv+tzj2hbxWXPScu21pw==	2025-06-25 03:44:27	GoAnywhere emergency after hours support	LN01912	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		375	375	No	US Dollar
b19a95fe-a61c-e811-80eb-0050569f6bb1	433dSsYYiCajSDxz318CysUg9J+jekqgmPYQ1oCMm3iMU2UC0ZndaeZPFnsM75UX5nJ51qFucggo7+gk/aGzYQ==	2025-06-25 08:44:00	GoAnywhere Health Check - Standalone	LN01917	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2495	2495	No	US Dollar
2e8bf515-7ba1-e811-80f0-0050569f6bb1	mUzoM161IW/rPB+HWFXUQs3VPtETidjKypyJufH3ZZ9n/Eh/W4eGobDbH+6iZwB6ngbCt5lyz8egCTSnz49qFg==	2025-06-25 09:06:37	GoAnywhere Health Check - Cluster Configuration	LN01918	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		3500	3500	No	US Dollar
2c8bf515-7ba1-e811-80f0-0050569f6bb1	ExyW+dw6FE5G24A+7AFmA1rxUkjN7UhHcImnaHCGukvdIx1Wp8VsueiQqkPPOeigPsctWNqz0ZB5tMG620yu/g==	2025-06-25 09:06:35	GoAnywhere scheduled after hours standby support	LN01919	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		375	375	No	US Dollar
a9e51445-bff6-eb11-811a-0050569f6bb1	vtIpJz5+2YZyimuWkYipRQ1vqfjbPHfbw80mP5C3ftORzlhpA4vlKsSmr33cjFfgsys6anWRm59fBelPgJCARg==	2025-06-25 11:26:05	GoAnywhere Services Hourly (T&M)	LN02000	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		275	275	No	US Dollar
abe51445-bff6-eb11-811a-0050569f6bb1	uQkG2dVGXY6gJuyaDzAKEAIjmC03f4/nEUJlf3wtaik8RQP416vYMWs27SFaS58+yWFTXdwcEtW3JcAzkcGIhg==	2025-06-25 11:26:06	GoAnywhere On-Demand Consulting Hourly (T&M)	LN02001	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		275	275	No	US Dollar
ade51445-bff6-eb11-811a-0050569f6bb1	uh1nzwg3PitL8bcOJUrA8WMgBDMs0t/TFwW5PBAcUKyQtEDSLjEPWnfPWzdXWoGW9FJfzlpOX7ivaUjxGZXEHQ==	2025-06-25 11:26:07	GoAnywhere MFT Workflow QuickStart Services	LN02002	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		3000	3000	No	US Dollar
afe51445-bff6-eb11-811a-0050569f6bb1	Yfu9kbLgfGxNyHfM2uiUh3R7yHfHjSaS4gax3dZaf1NhUASF+VIXYSIWQiLcmkFo6aJZBVQBibX7VLStGf5bOQ==	2025-06-25 11:26:08	GoAnywhere MFT Core QuickStart Services	LN02003	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		3750	3750	No	US Dollar
b1e51445-bff6-eb11-811a-0050569f6bb1	EaTgZNOBgAIlpycfhSVNCVte5nUKfXZmoAYsAZ4KycGjO6SBXaA/fC8qNmB7GNf5tu5aZ5Xd7Mn35O3be2Tlhw==	2025-06-25 11:26:10	GoAnywhere MFT Starter QuickStart Services	LN02004	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		8500	8500	No	US Dollar
b3e51445-bff6-eb11-811a-0050569f6bb1	xBbBKlk/IGzqobuDrU4BaGSomAUt3vo8Wf/sTJYezs/1X1l6lU98QNUML+AwZhlOrgfKxeRkykcM7xJvjLRvPw==	2025-06-25 11:26:11	GoAnywhere MFT Premium QuickStart Services	LN02005	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		13500	13500	No	US Dollar
b5e51445-bff6-eb11-811a-0050569f6bb1	uu4ViyYpIOd6kf1iQEIsxuV44YNPVXbVXA+SOdtLmgYdfLfXSW84OsCeKHJ6VeGfvjgButazB0+5UO1dohu3sw==	2025-06-25 11:26:12	GoAnywhere MFT Enterprise QuickStart Services	LN02006	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		22000	22000	No	US Dollar
b7e51445-bff6-eb11-811a-0050569f6bb1	mx4B2hN1TWNgpULMum83OuzhnuooAD5RYGmEXcrBDHkpgzxqg6e223DiecEDJXCbvxuvalINWrG58qlnIAXzpw==	2025-06-25 11:26:13	GoAnywhere MFT Migration Services	LN02007	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		8500	8500	No	US Dollar
b9e51445-bff6-eb11-811a-0050569f6bb1	tPUyexSawS3FuJl92w8etC9rjChi5cVtvLDmBVeqkxYQC6DVF/bqqu+MkXS3bPLu5mc+Wgsf5Ejxl87EiTsjHg==	2025-06-25 11:26:15	GoAnywhere MFT In-Place Upgrade Services	LN02008	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2000	2000	No	US Dollar
bbe51445-bff6-eb11-811a-0050569f6bb1	BlHeSN6QOR5KQ5z1A45EpHG/qwPGgSSRHP5rHurDBrgo7TvX3e7Z2HokKUIOYlejwyFZzTdKakUBQYRullB35g==	2025-06-25 11:26:16	GoAnywhere MFT Cutover Assistance Services	LN02009	Linoma	GoAnywhere	Services	SERV SUP	SC070321	Active	Product		3750	3750	No	US Dollar
cfe51445-bff6-eb11-811a-0050569f6bb1	c976hNvRfVHVDnBmW4aPeIAFNqdNFBSpui8B6sP+YtFSqeJ2UQuTvEqGqJGUm6lQsY9GUTlPTvgU8FZkxiwCzg==	2025-06-25 11:26:29	GoAnywhere MFT Fundamentals Certification(up to 5) – Private ILT	LN02010	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2250	2250	No	US Dollar
d3e51445-bff6-eb11-811a-0050569f6bb1	LU8UPE49ahQYxsBC67TyNU02tHTWEW2t8zo89qzClLchqNtwAj/+hD4J82bWyYmOjm0PhEnof5IAF74tkhL7Sg==	2025-06-25 11:26:31	GoAnywhere MFT Fundamentals Certification(1) – E-Learning	LN02012	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		500	500	No	US Dollar
d7e51445-bff6-eb11-811a-0050569f6bb1	k9BVrIqI32vGjEntBX10jEmB9Mh87W/7NS0c9xR4Gq8txDpZjWm3aoj0yMBegyEPUj1EOQrz34pTlVWMZSuvpQ==	2025-06-25 11:26:33	GoAnywhere MFT Administrator Associate Certification(up to 5) – Private ILT (pre-requisite Fundamentals)	LN02014	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		4750	4750	No	US Dollar
dbe51445-bff6-eb11-811a-0050569f6bb1	aEKb9KKa/Ww5fnTsbnqy0iMjzeKKXrKnd93lg8Qk906sNhVY7HlK+axGchk+Pzmoe+oku1XhvV4pk2uuoZj4EA==	2025-06-25 11:26:35	GoAnywhere MFT Administrator Associate Certification(1) – E-Learning (pre-requisite Fundamentals)	LN02016	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
dfe51445-bff6-eb11-811a-0050569f6bb1	ftTL8iZCflg25mFXZU1TUhF294vLGwXgEmmOAhzjHwrYuC8UpvVvTgaSvj3TK7CG5YCUpS4knTYCfL7c9lvjXw==	2025-06-25 11:26:37	GoAnywhere MFT Automation Associate Certification(up to 5) – Private ILT (pre-requisite Fundamentals)	LN02018	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		3500	3500	No	US Dollar
e3e51445-bff6-eb11-811a-0050569f6bb1	yvfLzSgpGXMrkEyMdrRTZ+apAy8QN82o9vBXuEFT+OqMDFLEeCVwbHmgnYGZrgzUPhquDvRMMb18A+iKxE33fw==	2025-06-25 11:26:40	GoAnywhere MFT Automation Associate Certification(1) – E-Learning (pre-requisite Fundamentals)	LN02020	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1000	1000	No	US Dollar
f3e51445-bff6-eb11-811a-0050569f6bb1	cV4Oao/JJirMlOMUEu0ntiEYA0L8gc1FIokGe9Nwo2OsgM9IxWvq9YPCIk/k8b6GJbdEsG2R5bHPIejqVYQnqg==	2025-06-25 11:26:53	GoAnywhere Online Course - E-learning - (per user/year)	LN02028	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		400	400	No	US Dollar
9e73a720-070b-ef11-9f8a-7c1e5201cc58	PeYXhgKxCALBj69ONM5uvCbokh2b5Gzor+iCeGn1AMTZr5sUWuRhbEhwRUi5Zrm0ZpJL8fmTzE91YCC0lddM1Q==	2025-06-25 11:30:55	GoAnywhere MFT Expert Certification(1) – E-Learning (Includes Fundamentals, Administrator, & Automation)	LN02029	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2500	2500	No	US Dollar
bb73a720-070b-ef11-9f8a-7c1e5201cc58	/z70lEviFLqNpvLFIwZaGlNjp61WuRw/XrN01R/cbj/VJDIFYee4Wb3paBUxuanPgbk/JWSBty1i2rdzE1Zw5Q==	2025-06-25 11:31:06	GoAnywhere MFT Expert Certification(up to 5) – Private ILT (Includes Fundamentals, Administrator, & Automation)	LN02030	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		9000	9000	No	US Dollar
d0dee81f-070b-ef11-9f89-6045bddc74e5	ccIdz7zk9dfDxVW95PTU7YKG7W6ilUGZHk9Q5JPMZyIEUsEJE/q7hgLr7V+Jjh6FDRPLXRN5Eh/peB5s9IYZMg==	2025-06-25 11:28:47	GoAnywhere MFT Fundamentals Certification(1) – Private ILT -Extra Student	LN02031	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		495	495	No	US Dollar
fe181b1d-070b-ef11-9f89-000d3a55e338	OPoVCakYv1yK2gATmLTqWu/heYxxwh3Z4jrfalyP80/RTb0kitA0wrAch2tIBIJYP91A9ZBRJ7HmmW03Qgw59g==	2025-06-25 01:27:49	GoAnywhere MFT Automation Associate Certification(1) – Private ILT -Extra Student	LN02032	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1000	1000	No	US Dollar
9a73a720-070b-ef11-9f8a-7c1e5201cc58	INzr2CVwa+J3AcKzwpWGjdVwEOcescqCbY10Ut/QxpxlIf9urNof919w51oslLvrgiWqP6V96fX55WA5r88krQ==	2025-06-25 11:30:53	GoAnywhere MFT Administrator Associate Certification(1) – Private ILT -Extra Student	LN02033	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
bf73a720-070b-ef11-9f8a-7c1e5201cc58	jygcBJF4CpW1nazFypD+nkOgxmpGsW+6BlxHZ6r1SPfk3rqSZCgqb9DqZZ4CCOUc56zCH7P1jHyGVv8ek0IkHg==	2025-06-25 11:31:07	GoAnywhere Certification Expert(1) - 2yr certification	LN02034	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		500	500	No	US Dollar
af73a720-070b-ef11-9f8a-7c1e5201cc58	7zvyo21eLtaVXplqlR9JM8/UR5L64p7NCW+vblCkhUO4BEfOgNvTBuLnfYnRf8XGwz2U9eB7WGKYOpRAb8F7hg==	2025-06-25 11:31:04	GoAnywhere Certification Fundamentals(1) - 2yr certification	LN02035	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		200	200	No	US Dollar
9b73a720-070b-ef11-9f8a-7c1e5201cc58	PA4/tYKTZX43n1aVTi4Nkvxz9p5VwbynDGqKxh5dNd0nHciSZJy72TZ5V3VdWkpNcZZI9cMoGcfWuk4Uxm8Z3g==	2025-06-25 11:30:54	GoAnywhere Certification Automation(1) - 2yr certification	LN02036	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		300	300	No	US Dollar
fd181b1d-070b-ef11-9f89-000d3a55e338	tD2u10yHqGQhjYrme0AfnJdxx7mJMvZmiqoFSjGNnlN1nIuch2vQyYM5j4k4DDysEN8X0rjIcoHXq8obv+OowQ==	2025-06-25 01:27:46	GoAnywhere Certification Administration(1) - 2yr certification	LN02037	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		400	400	No	US Dollar
98afaf6d-76a4-ec11-983f-00224829f9b0	i5yxDpk/q/4yZSzJcKfxVXiiYxNspdEFpl3n8xXlGpsPYexnZqJdmT3wMEQKiQHwBVjvq4dmEeJRdtxy9R+PSw==	2025-06-25 01:39:15	GoAnywhere MFT OS-Move Upgrade Services	LN02075	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		3750	3750	No	US Dollar
fccece85-76a4-ec11-983f-00224829f9b0	ZdMR1JVNVm4SLLNFgBLf0cPJsnlyc6Dx/CODlaClv8gN/g/jJSoAdPuyjC27SL7Rq26E1xvzWgK/vD9lj7GabQ==	2025-06-25 01:39:16	GoAnywhere MFT Custom Bundle Course	LN02076	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2500	2500	No	US Dollar
bf01db6f-2b59-ed11-9562-0022482684f7	lVg9lnb6a8FNYnMl7rp+ym4F4m1T34zxVh2Kk4mJ9HQnrqFnDiIuDD8YhSyjCWg+xyBFQS3bDAKV7aK57RP11g==	2025-06-25 01:36:42	GoAnywhere MFT Digital Rights Management QuickStart Services	LN02077	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2000	2000	No	US Dollar
f976d99a-2b59-ed11-9562-0022482684f7	q/RbdGl1RIXY4p/qttTrZVdV0kOluqKo5eD/lIB0UqxYlJhsOXy9MlHW66MI9eTgv9NrhBLEgIb9xDfXHbvHQg==	2025-06-25 01:36:44	GoAnywhere MFT AS2 Quick Start	LN02078	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		2000	2000	No	US Dollar
dc2a12bc-fe04-f011-bae3-7c1e520d74ba	/YhZ8ybRWaniTDey8pkGac3jD0R0QHt2ASRRLBnMT8FqTo78zddGeg6Z3KZPQcP8Thngem1+acoSvkhGx5Kakg==	2025-06-25 11:32:24	GoAnywhere Service Delivery Certification Exam	LN02080	Linoma	GoAnywhere	Services	SERVICES	SC130121	Active	Product		550	550	No	US Dollar
9d6efa42-5a2f-f011-8c4d-002248283179	EW/lwAPJ/m/7+2U5sW8fnJ0FatuM0VUnm6l3oO61nkcOB79W1zJnmIE3JLJIpI/NvmsS6pyYUaulcsxrXqweEg==	2025-06-25 01:36:54	GoAnywhere Service Delivery Partner Training Public & certification exam	LN02081	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
a26efa42-5a2f-f011-8c4d-002248283179	ipjXg60qvun9fKTc3m/FimS1uQAN5tcOl849jKO5Puv6kT1VGjlaw1ObA0wolKQ1mXLTI+PE828y6eX8MdX+Lw==	2025-06-25 01:36:55	GoAnywhere Service Delivery Partner Training Private & certification exam (up to 5)	LN02082	Linoma	GoAnywhere	Services	SERVICES	SC070321	Active	Product		4000	4000	No	US Dollar
98fc3a5f-3ee8-ed11-a7c6-6045bdf05170	5/u8maixMv5tlfQ0+YCwfOjW9l1c5Oor0EA+te9jQWkkKmAkQQk0acrPD/of9V/hF68lWxW6Mk3Vfb75AqKWog==	2025-06-25 11:30:25	GoAnywhere MFT Expert Service Basic	LN09069	Linoma	GoAnywhere	Subscription	SERV RECUR	SC100221	Active	Product		12000	12000	No	US Dollar
f568cc73-3ee8-ed11-a7c6-6045bdd9c62d	ncIEYAZ5HU4TYkHDL8+lrkq2nUQddWDPI9OFYDVUCGWxSv71OoCKNWnnaAfqWL0fjDobwKknxwFLDXjTBl8/Mw==	2025-06-25 11:28:14	GoAnywhere MFT Expert Service Standard	LN09070	Linoma	GoAnywhere	Subscription	SERV RECUR	SC100221	Active	Product		24000	24000	No	US Dollar
