Product2.ProductCode,UnitPrice
DM-WFM-RSS-WEBFSU_LIC,5313
DM-WFM-RSS-WEBFSU_LIC,4562.25
DM-WFM-RSS-WEBFSU,8778
DM-WFM-RSS-WEBFSU,7796.25
DM-WFM-RSS-WEBFSU,5313
DM-WFM-RSS-WEBFSU,4562.25
DM-WS-RSS-WEBSSU_MAINT,2194.5
DM-WS-RSS-WEBSSU_MAINT,1949.06
DM-WS-RSS-WEBSSU_MAINT,1328.25
DM-WS-RSS-WEBSSU_MAINT,1140.56
DM-WS-RSS-WEBSSU,2194.5
DM-WS-RSS-WEBSSU,1949.06
DM-WS-RSS-WEBSSU,1328.25
DM-WS-RSS-WEBSSU,1140.56
DM-WS-RSS-WEBSSU_LIC,2194.5
DM-WS-RSS-WEBSSU_LIC,1949.06
DM-WS-RSS-WEBSSU_LIC,1328.25
DM-WS-RSS-WEBSSU_LIC,1140.56
DM-WCU-RSS-WAISUB,3072.3
DM-WCU-RSS-WAISUB,2728.69
DM-WCU-RSS-WAISUB,1859.55
DM-WCU-RSS-WAISUB,1596.79
DM-WCU-RSS-WAISUB_LIC,3072.3
DM-WCU-RSS-WAISUB_LIC,2728.69
DM-WCU-RSS-WAISUB_LIC,1859.55
DM-WCU-RSS-WAISUB_LIC,1596.79
DM-WCU-RSS-WAISUB_MAINT,3072.3
DM-WCU-RSS-WAISUB_MAINT,2728.69
DM-WCU-RSS-WAISUB_MAINT,1859.55
DM-WCU-RSS-WAISUB_MAINT,1596.79
DM-DLN-RSS-WSS,1755.6
DM-DLN-RSS-WSS,1559.25
DM-DLN-RSS-WSS,1062.6
DM-DLN-RSS-WSS,912.45
DM-DLN-RSS-WSS_MAINT,1755.6
DM-DLN-RSS-WSS_MAINT,1559.25
DM-DLN-RSS-WSS_MAINT,1062.6
DM-DLN-RSS-WSS_MAINT,912.45
DM-DLN-RSS-WSS_LIC,1755.6
DM-DLN-RSS-WSS_LIC,1559.25
DM-DLN-RSS-WSS_LIC,1062.6
DM-DLN-RSS-WSS_LIC,912.45
DM-DLN-RSS-WSEFS_MAINT,5016
DM-DLN-RSS-WSEFS_MAINT,4455
DM-DLN-RSS-WSEFS_MAINT,3036
DM-DLN-RSS-WSEFS_MAINT,2607
DM-DLN-RSS-WSEFS,5016
DM-DLN-RSS-WSEFS,4455
DM-DLN-RSS-WSEFS,3036
DM-DLN-RSS-WSEFS,2607
DM-DLN-RSS-WSEFS_LIC,5016
DM-DLN-RSS-WSEFS_LIC,4455
DM-DLN-RSS-WSEFS_LIC,3036
DM-DLN-RSS-WSEFS_LIC,2607
CDP-ZTN-RSL-ZTNALS,121.6
CDP-ZTN-RSL-ZTNALS,108
CDP-ZTN-RSL-ZTNALS,73.6
CDP-ZTN-RSL-ZTNALS,63.2
CYB-DCS-UC-CMP,250
CYB-DCS-UC-CMP,337.5
DP-DC-RSS-DCSAB,42
DP-DC-RSS-DCSAB,63.84
DP-DC-RSS-DCSAB,56.7
DP-DC-RSS-DCSAB,38.64
DP-DC-RSS-DCSAB,33.18
DP-DC-RSS-DCSAB_LIC,42
DP-DC-RSS-DCSAB_LIC,63.84
DP-DC-RSS-DCSAB_LIC,56.7
DP-DC-RSS-DCSAB_LIC,38.64
DP-DC-RSS-DCSAB_LIC,33.18
DP-DC-RSS-DCSAB_MAINT,42
DP-DC-RSS-DCSAB_MAINT,63.84
DP-DC-RSS-DCSAB_MAINT,56.7
DP-DC-RSS-DCSAB_MAINT,38.64
DP-DC-RSS-DCSAB_MAINT,33.18
DP-DC-RSS-DCSESB,35
DP-DC-RSS-DCSESB,53.2
DP-DC-RSS-DCSESB,47.25
DP-DC-RSS-DCSESB,32.2
DP-DC-RSS-DCSESB,27.65
DP-DC-RSS-DCSESB_LIC,35
DP-DC-RSS-DCSESB_LIC,53.2
DP-DC-RSS-DCSESB_LIC,47.25
DP-DC-RSS-DCSESB_LIC,32.2
DP-DC-RSS-DCSESB_LIC,27.65
DP-DC-RSS-DCSESB_MAINT,35
DP-DC-RSS-DCSESB_MAINT,53.2
DP-DC-RSS-DCSESB_MAINT,47.25
DP-DC-RSS-DCSESB_MAINT,32.2
DP-DC-RSS-DCSESB_MAINT,27.65
CDP-DPM-RSL-DSPMAB,75
CDP-DPM-RSL-DSPMAB,114
CDP-DPM-RSL-DSPMAB,101.25
CDP-DPM-RSL-DSPMAB,69
CDP-DPM-RSL-DSPMAB,59.25
CDP-DPM-RSL-DSPMEB,68
CDP-DPM-RSL-DSPMEB,103.36
CDP-DPM-RSL-DSPMEB,91.8
CDP-DPM-RSL-DSPMEB,62.56
CDP-DPM-RSL-DSPMEB,53.72
DP-DC-RSL-DCSEB,62
DP-DC-RSL-DCSEB,94.24
DP-DC-RSL-DCSEB,83.7
DP-DC-RSL-DCSEB,57.04
DP-DC-RSL-DCSEB,48.98
DP-DLP-RSL-DLPABSA,90
DP-DLP-RSL-DLPABSA,136.8
DP-DLP-RSL-DLPABSA,121.5
DP-DLP-RSL-DLPABSA,82.8
DP-DLP-RSL-DLPABSA,71.1
DP-DLP-RSL-DLPEBSA,110
DP-DLP-RSL-DLPEBSA,167.2
DP-DLP-RSL-DLPEBSA,148.5
DP-DLP-RSL-DLPEBSA,101.2
DP-DLP-RSL-DLPEBSA,86.9
DP-DLP-RSL-DLPESSA,75
DP-DLP-RSL-DLPESSA,114
DP-DLP-RSL-DLPESSA,101.25
DP-DLP-RSL-DLPESSA,69
DP-DLP-RSL-DLPESSA,59.25
GS-GSE-RSL-EAS,100
HRM-HRM-RSL-SALSBS,3000
HRM-HRM-RSL-SAPCBSMS,3000
HRM-HRM-RSL-SALUBS,5000
HRM-HRM-RSL-SALCBS,2400
HRM-HRM-RSL-TRAIPL,2000
HRM-HRM-RSL-SAPSBSMS,4000
HRM-HRM-RSL-CLSAAS,2180
HRM-HRM-RSL-SAPUBSMS,6000
OS-COS-RNM-CSNM-TECH,18860
OS-COS-RRM-CSRM-TECH,18860
OS-CI-RSS-CIS-TECH,560.88
OS-COS-NRST-CIC1S-TECH,600
OS-COS-NRST-CIICS-TECH,1292
OS-COS-NRST-CIC2S-TECH,350
OS-CI-RRM-OFFERE-TECH,0.2
OS-COS-NRPS-COBSTR-TECH,20500
GOA-GAM-RSS-GAAWRS-TECH,12650
BP-ETM-RMS-COUNTE-TECH,20000
BP-ETM-RMS-CREDBA-TECH,5000
BP-ETM-RMS-CREDTI-TECH,20000
BP-TSE-RMS-DARKCC-TECH,2000
BP-ETM-RMS-OPENSU-TECH,2000
CDP-CSB-RSL-CASBSN-TECH,46
CDP-CSB-RSL-CASBSI-TECH,18.9
CDP-CSB-RSL-CASBSF-TECH,76
CDP-CSB-RSL-CSPMS-TECH,15200
CDP-DPM-RSL-DSPMH-TECH,6750
CDP-ZTN-RSL-ZTNALS-TECH,80
CDP-DPM-RSL-DSHDDS-TECH,5000
CDP-DPM-RSL-DSPMAB-TECH,75
CDP-DPM-RSL-DSPMEB-TECH,68
HRM-HRM-RSP-HRMGMT-TECH,22500
HRM-HRM-RSL-ATT-TECH,1150
HRM-HRM-RSL-CLSAAS-TECH,2943
HRM-HRM-RSL-CLSACH-TECH,1102.9
HRM-HRM-RSL-CCHOPS-TECH,500
HRM-HRM-RSL-HIPAAH-TECH,2000
HRM-HRM-RRM-HRMRM-TECH,0.16
HRM-HRM-RSL-OPENAS-TECH,2000
HRM-HRM-RSL-PE:PSS-TECH,1520
HRM-HRM-RSL-PCIDSS-TECH,2000
HRM-HRM-RSL-PIIPS-TECH,2000
HRM-HRM-RSL-PRIVAC-TECH,2000
HRM-HRM-RSL-PHIPS-TECH,2400
HRM-HRM-RSL-SALCBS-TECH,2400
HRM-HRM-RSL-SALSBS-TECH,3000
HRM-HRM-RSL-SALUBS-TECH,5000
HRM-HRM-RSL-SAPCBWPS-TECH,2000
HRM-HRM-RSL-SAPCBSMS-TECH,3000
HRM-HRM-RSL-SAPSBSMS-TECH,6080
HRM-HRM-RSL-SAPUBSMS-TECH,6000
HRM-HRM-RSP-HMSPCS-TECH,1012.5
HRM-HRM-RSP-HMSQS-TECH,450
HRM-HRM-RSP-HMSSCS-TECH,1125
HRM-HRM-RSP-HMSVCCS-TECH,1125
HRM-HRM-RSP-HMSSCSUS-TECH,0.99
HRM-HRM-RSP-HMSVCSUS-TECH,0.99
HRM-HRM-RSP-HMSATS-TECH,450
HRM-HRM-RSL-TRAIPL-TECH,3040
HRM-HRM-RSL-VOLVSA-TECH,987.5
VM-DDL-RSL-FPCIAS-TECH,1262.25
VM-DDL-RSL-FATSWP-TECH,4.56
VM-DDL-RSL-DSMFAL-TECH,72
VM-DDL-NRSU-2X7X3M-TECH,15000
VM-DDL-RSL-ACTITH-TECH,9
VM-DDL-NRST-FPTEOS-TECH,1622.66
VM-DDL-RRM-VULNRE-TECH,0.16
VM-VLM-RSL-FMVAS-TECH,2370
VM-VLM-RSL-FVSS-TECH,237
VM-VLM-RSP-RTPTRS-TECH,25000
DP-DC-RSP-DCS-TECH,250
DP-DC-RSS-DCSAB-TECH,42
DP-DC-RSS-DCSPLS-TECH,63.84
DP-DC-RSS-FCSES-TECH,35
DP-DC-RSS-FCSPS-TECH,40
DP-DC-RSS-FDUAPS-TECH,65
DP-DC-RSS-FDCSGS-TECH,63.7
DP-DC-RSS-FDUPPS-TECH,56
DP-DC-RSL-DPMDSS-TECH,3000
DP-DC-RSS-DCSESB-TECH,35
DP-DC-RSL-DCSEB-TECH,62
DP-DC-RSS-FDCSUGS-TECH,43.36
DP-DC-RSS-FDAPS-TECH,66.15
DP-DC-RSS-FDEPS-TECH,35
DP-DC-RSS-FDDS-TECH,14
DP-DC-RSS-FDCSDGS-TECH,13.72
DP-DC-RSS-FMIOSS-TECH,3.3
DP-DC-RSS-TCSS-TECH,8907
BI-SDW-RSS-TRENSU-TECH,12024.45
BI-SQ-RSS-SSMBPS-TECH,2811
BI-SQ-RSS-SSMBSS-TECH,2096
BI-SQ-RSS-SSMB-TECH,1097
BI-QRW-RSP-SHCRS-TECH,275
CYB-DCS-UC-CMP-TECH,337.5
CYB-DCS-UC-CMP-TECH,250
DP-DC-RSS-TMCS-TECH,8194.44
DP-DLP-RSL-ARCO-TECH,29.16
DP-DLP-RSS-ATPSUB-TECH,50.4
DP-DLP-RSS-COMPLI-TECH,39.24
DP-DLP-RRM-DPRM-TECH,0.2
DP-DLP-RSL-DPPS-TECH,12.1
DP-DLP-RSS-DGDMCS-TECH,33200
DP-DLP-RSL-DGDSSE-TECH,3.3
DP-DLP-RSL-DGDSSU-TECH,1.6
DP-DLP-RSL-ADRICR-TECH,5.75
DP-DLP-RSL-DLPABSA-TECH,90
DP-DLP-RMS-INVESU-TECH,50.04
DP-DLP-RSL-NDS-TECH,36
DP-DLP-RSS-NDWES-TECH,36
DP-DLP-RSS-DVCSUB-TECH,92.4
DP-DLP-RSS-EDRS-TECH,61.44
DP-DLP-RSS-EDS-TECH,15
DP-DLP-RMS-MANAGE-TECH,29.04
DP-DLP-RSP-RES-TECH,360000
DP-DLP-RSP-ESCS-TECH,8000
DP-DLP-RSP-ESES-TECH,70000
DP-DLP-RSP-EXSEHSS-TECH,26000
DP-DLP-NRST-PSHPOP-TECH,325
DP-DLP-RSL-LDRDI-TECH,4.75
DP-DLP-RSL-OCRDLP-TECH,2000
DP-DLP-RSL-DLPEBSA-TECH,110
DP-DLP-RSL-DLPESSA-TECH,75
DP-DLP-RSS-UCFSS-TECH,28.63
DP-DLP-RSS-UCOCS-TECH,5.52
DP-DLP-RSS-UCRCS-TECH,8.39
DP-DLP-RSS-UCSCS-TECH,5.52
DP-SC-RSL-SDKR-TECH,50000
DP-SC-RSL-SCPIUT-TECH,25000
ES-CEP-RSL-ACTIDB-TECH,94000
ES-CEP-RSL-CEPS-TECH,2500
ES-CEP-RSL-PHISDE-TECH,5000
ES-DMP-RSL-APAOS-TECH,5000
ES-DMP-RMS-BECE-TECH,5000
ES-DMP-RSL-DMARPR-TECH,2600
ES-DMP-RMS-MMAFS-TECH,4000
ES-ESO-RMS-ETIS-TECH,3680
ES-ETM-RMS-VOLVSE-TECH,3375
ES-ETM-RMS-SUSPAN-TECH,9085
ES-ETM-RMS-SUSPIN-TECH,27000
ES-MSO-RSSH-MSOARS-TECH,8464
ES-SEG-RSS-OFIS-TECH,65
ES-SEG-RNM-CSEGANM-TECH,71.85
ES-SEG-RRM-CSEGARM-TECH,47.27
ES-SEG-RSS-A4ESUB-TECH,19.5
ES-SEG-RRM-ESRM-TECH,0.2
ES-SEG-NRPS-CSEGKP-TECH,47.27
ES-SIG-RSS-SSSIGS_LIC-TECH,498.15
ES-SEG-RSP-PREMS1-TECH,29640
ES-SEG-RSS-SEGS-TECH,1380
ES-SEG-RSS-TCSESU-TECH,59
ES-SEG-NRPS-VDCSCE-TECH,4485
ES-SXG-RSS-SEEXCH-TECH,3125
ES-SIG-RSS-SIGS-TECH,2625
ES-SIG-RSS-SICGPE-TECH,3375
ES-SIG-RSS-SSSIGS-TECH,369
FIM-FIM-RRM-TFSWRM-TECH,27.65
FIM-FIM-RRM-TACM-TECH,2645
FIM-FIM-RRM-TRAP-TECH,2645
FIM-FIM-RRM-TRIPWA-TECH,1265
FIM-FIM-RRM-TAESUR-TECH,2645
FIM-FIM-RRM-TRIPAP-TECH,3306
FIM-FIM-RRM-TRAPP-TECH,3306
ES-SEA-RSL-B1IAAB-TECH,28.08
ES-SEA-RSL-PHISRE-TECH,2024
FIM-FIM-RRM-CCMNDR-TECH,46.26
FIM-FIM-RSS-CCMNDS-TECH,93
FIM-FIM-RSS-CCMSFO-TECH,37.92
FIM-FIM-RRM-CCMSRM-TECH,45.77
FIM-FIM-RSS-CCMSES-TECH,188.48
FIM-FIM-RSS-CCMSPD-TECH,7.9
FIM-FIM-RRM-CCMSIR-TECH,7.27
FIM-FIM-RSS-CCMSID-TECH,23
FIM-FIM-RSS-CCMWFO-TECH,17
FIM-FIM-RRM-CCMWRM-TECH,15.87
FIM-FIM-RSS-CCMWOS-TECH,42
FIM-FIM-RRM-CCMLIR-TECH,4195.2
FIM-FIM-RSS-CCMLIS-TECH,7440
FIM-FIM-RRM-CCMLSC-TECH,702.24
FIM-FIM-RSS-CCMMSF-TECH,16620
FIM-FIM-RRM-CCMMSR-TECH,7992.5
FIM-FIM-RSS-CCMMSS-TECH,21540
FIM-FIM-RRM-CCMSCA-TECH,966
FIM-FIM-RSS-CCMWLS-TECH,707.05
FIM-FIM-RSS-CCMWSE-TECH,2340
FIM-FIM-RSS-CCMWIN-TECH,2340
FIM-FIM-RRM-DPEREN-TECH,1033.85
FIM-FIM-RSS-DPESUB-TECH,2340
FIM-FIM-RRM-DPEERM-TECH,144
FIM-FIM-RSS-DPEEXS-TECH,325
FIM-FIM-RRM-DPELRM-TECH,575.09
FIM-FIM-RSS-DPELIS-TECH,895
FIM-FIM-RRM-DP700RM-TECH,1279.26
FIM-FIM-RSS-DP700S-TECH,3450
FIM-FIM-RRM-IP36RE-TECH,8.05
FIM-FIM-RSS-IP36SU-TECH,22
FIM-FIM-RRM-FIMLST-TECH,46
FIM-FIM-RRM-FIMMIS-TECH,23
FIM-FIM-RRM-FIMSMR-TECH,23
FIM-FIM-RRM-FIMMRE-TECH,34
FIM-FIM-RSP-PPTRERS-TECH,215000
FIM-FIM-RSP-PPTRERRS-TECH,215000
FIM-FIM-RRM-IP36FRM-TECH,10.35
FIM-FIM-RSS-TAPP-TECH,1609
FIM-FIM-RRM-TRIAPT-TECH,3306
FIM-FIM-RSS-TRIATE-TECH,4335
FIM-FIM-RRM-TEUSLFRM-TECH,9375
GS-GSE-RRM-EAAM-TECH,1208
FIM-TLC-RRM-TRLO-TECH,10.74
FIM-TLC-RSS-TLCS-TECH,299
FIM-TLC-RRM-TLCCRM-TECH,1609
FIM-TLC-RSS-TLCCS-TECH,67706.88
FIM-TLC-RRM-TRIPLO-TECH,23
FIM-TLC-RRM-TRLOG-TECH,7.59
FIM-TLC-RSS-TRAS-TECH,150
FIM-TLC-RRM-TRIPLC-TECH,23
FIM-TLC-RRM-TRLOGC-TECH,68
FIM-TLC-RSS-TRLCEN-TECH,54.51
FIM-TLC-RSS-TLCIES-TECH,177
FIM-TLC-RRM-TLCIER-TECH,31.05
FIM-TLC-RRM-TLOCEN-TECH,31.05
FIM-TLC-RSS-TRLOCE-TECH,1848.6
FIM-TLC-RRM-TRLCEM-TECH,23
FIM-TLC-RSS-TLOCEM-TECH,2872.8
FIM-TLC-RRM-TLOCNE-TECH,23
FIM-TLC-RSS-TRCS-TECH,62
FIM-TLC-RRM-TRLCEP-TECH,11.54
FIM-TLC-RSS-TLOCEP-TECH,69
FIM-TLC-RRM-TRLCPS-TECH,34.96
FIM-TLC-RSS-TLOCPS-TECH,177
FIM-TLC-RRM-TRLCVE-TECH,68
FIM-TLC-RSS-TLOCVE-TECH,183
FIM-TLC-RRM-TLCFMR-TECH,1609
FIM-TLC-RSS-TLCMS-TECH,69
FIM-TLC-RRM-TRLCER-TECH,6.7
FIM-TLC-RSS-TLOCER-TECH,177
GS-EFA-RSSH-ARCUS-TECH,4050
GS-GSE-RSS-AAMYS-TECH,167.4
GS-GSE-RSS-AWEYS-TECH,36.34
GS-GSE-RRM-CDPA-TECH,264
GS-GSE-RSL-EAS-TECH,100
GS-GSE-RSS-EBPS-TECH,2172.5
GS-GSE-RSS-EBAS-TECH,8360
GS-GSE-RSS-ERAS-TECH,2211
GS-GSE-RRM-EFSMB-TECH,501.6
GOA-FIL-RRM-FCRM-TECH,0.3
GOA-FIL-RSS-FCDKS-TECH,4389.76
GOA-FIL-RSS-FCHAS-TECH,1369.07
GOA-FIL-RSS-FCLBS-TECH,2888
GOA-FIL-RSS-FCRPS-TECH,2888
GOA-FIL-RSS-FCTS-TECH,1733
GOA-FIL-RSS-FCWS-TECH,6050
GOA-GAM-RSS-GAEX12S-TECH,2888
GOA-GAM-RSS-GACS-TECH,5852
GOA-GAM-RSS-GACBS-TECH,11562.64
GOA-GAM-RSS-GACBGS-TECH,10764
GOA-GAM-RSS-GACSBS-TECH,6683
GOA-GAM-RSS-GACSBGS-TECH,10148
GOA-GAM-RSS-GAEBS-TECH,121141
GOA-GAM-RSS-GAGLBS-TECH,3850
GOA-GAM-RSS-GAPS-TECH,17078
GOA-GAM-RSS-GAPESTGS-TECH,20543
GOA-GAM-RSS-GOAPE-TECH,51558
GOA-GAM-RSS-GANPE-TECH,30800
GOA-GAM-RSS-GAPESBGS-TECH,33830
GOA-GAM-RSS-GSSDGMBS-TECH,3215.3
GOA-GAM-RSS-GAPBS-TECH,43158
GOA-GAM-RSS-GAPBCS-TECH,16038
GOA-GAM-RSS-GAPBTPCS-TECH,44001
GOA-GAM-RSS-GASBS-TECH,17064
GOA-GAM-RSS-GAULTS-TECH,32051.25
GOA-GAM-RSS-GASBGS-TECH,30912.24
GOA-GAM-RSS-GASBGTPS-TECH,20863.9
GOA-GAM-RSS-GAWBS-TECH,7600
GOA-GAM-RSS-GAWES-TECH,14212
GOA-GMA-RSSH-GAMSAD-TECH,0.55
GOA-GMA-RSSH-GAMSII-TECH,3375
GOA-GMA-RSSH-GAMHAIO-TECH,3680
GOA-GMA-RSSH-GAMHAIT-TECH,9000
GOA-GMA-RSSH-GAMHAIH-TECH,22800
GOA-GMA-RSSH-GAMHALO-TECH,5500
GOA-GMA-RSSH-GAMHALT-TECH,11000
GOA-GMA-RSSH-GAMHALH-TECH,18000
BI-ABS-RSS-ABSTSU-TECH,46
BI-DB-RSS-DEPLSU-TECH,13618
BI-ESN-RSS-ENUS-TECH,138
BI-ISA-RSS-IACS-TECH,2090
BI-ISA-RSS-IAPROS-TECH,3476
BI-ISA-RSS-IAPS-TECH,11000
BI-ESN-RSS-ESENFU-TECH,3314
BI-QRW-RSS-QRWSUB-TECH,1488
BI-SDW-RSS-SDWSLBES-TECH,9845
BI-SDW-RSS-SDWSLSES-TECH,15345
BI-SDW-RSS-SDWSLGES-TECH,20845
BI-SDW-RSS-SDWSLPES-TECH,27445
BI-SDW-RSS-SDWBBES-TECH,14795
BI-SDW-RSS-SDWBGES-TECH,25795
CS-CLP-RSP-FSRS-TECH,275
CS-PTA-RSS-PAXLS-TECH,100
CS-PTA-RSS-PTAVS-TECH,4887.5
CS-PCS-RSS-PCMDSS-TECH,3852.5
CS-PDM-RSS-PDMIIS-TECH,48
CS-PEI-RSS-PEIIS-TECH,3556.8
CS-PEP-RSS-PEPS-TECH,1198.8
CS-CLP-RSP-PTRS-TECH,275
CS-CLP-RSS-SGNETS-TECH,5508
CS-PSS-RSS-SSIS-TECH,594
CS-SSO-RSP-SINGSO-TECH,3300
CS-DFT-RSS-UPMS-TECH,10000
DM-WCU-RSS-5250SU-TECH,2728.69
DM-IRC-RSS-AFPCSU-TECH,2310
DM-WCU-RSS-BIUS-TECH,684.34
DM-IRM-RSS-BRSS-TECH,3176.25
DM-IRC-RSS-CSVCSU-TECH,1210
DM-IBM-RSS-DATASU-TECH,1155
DM-DLN-RSS-DELIBA-TECH,4455
DM-DLN-RSS-DELIIS-TECH,1881
DM-DLN-RSS-DELISH-TECH,577.5
DM-DLN-RSS-DELIWM-TECH,1670.63
DM-DA-RSS-DAAS-TECH,1
DM-IRM-RSS-DRSSUB-TECH,4125
SM-VMC-RSS-VMPS-TECH,4792.5
DM-IBM-RSS-PCLTSU-TECH,2541
DM-IRC-RSS-PDFCOS-TECH,866.25
DM-PCR-RSS-PDFSPS-TECH,1905.75
DM-IRC-RSS-RAWRSU-TECH,866.25
DM-EU-RSS-POP4SU-TECH,1210
DM-WCU-RSS-EMMO-TECH,1316.7
DM-EU-RSS-ERSS-TECH,3176.25
DM-IRM-RSS-EFS-TECH,1443.75
DM-IRC-RSS-HTMLSU-TECH,1270.5
DM-IBM-RSS-IENCSU-TECH,1443.75
DM-IBM-RSS-IFSTSU-TECH,1650
DM-WCU-RSS-IBOSUB-TECH,346.5
DM-WFM-RSS-INTESU-TECH,1672
DM-IBM-RSS-ISOIS-TECH,3176.25
IPP-IPP-RRM-IPPREN-TECH,0.18
SM-ARS-RSS-ARSS-TECH,15
SM-ARS-RSS-ARSLS-TECH,62.32
SM-NSS-RSS-AIXOPS-TECH,124
SM-VIT-RSS-ABPS-TECH,2750
SM-VIT-RSS-ABAS-TECH,137
SM-VIT-RSS-ABCS-TECH,275
SM-VIT-RSS-ALPS-TECH,110.6
SM-VIT-RSS-ABSIS-TECH,550
SM-VIT-RSS-ACPS-TECH,275
SM-VIT-RSS-ALIGNC-TECH,1113.75
SM-VIT-RSS-ACS-TECH,8250
SM-VIT-RSS-AESS-TECH,550
SM-VIT-RSS-AISS-TECH,418
SM-VIT-RSS-AOBSS-TECH,418
SM-VIT-RSS-ATS-TECH,110
SM-ROT-RSS-CDBSUB-TECH,1003.05
SM-HEP-RSP-HLRS-TECH,275
SM-TSK-RSS-TASKSU-TECH,12024.45
SM-MQM-NRPS-MQMPER-TECH,2175
SM-PFA-RSS-PAGSUB-TECH,2000
SM-PN-RSP-RMPGRS-TECH,300
SM-PN-RSS-VILS-TECH,3792
SM-PN-RSS-VISCPPS-TECH,99
SM-SYM-RSP-RBSH-TECH,275
SM-SYM-NRST-PXS-TECH,275
SM-VMC-RSS-T0PUS-TECH,8907
SM-VMC-RSS-VCCS-TECH,69
SM-VMC-RSS-VMCS-TECH,201.15
SM-VMC-RSS-VIBS-TECH,78
SM-VMC-RSS-VIOS-TECH,1360.4
SM-VMC-RSS-VRCS-TECH,206
SM-VMC-RSS-VIVS-TECH,525
SM-VMC-RSS-VATS-TECH,4180
SM-VMC-RSS-VMAS-TECH,191
SM-VMC-RSS-VCJS-TECH,139.83
SM-VMC-RSS-VDAS-TECH,85.05
SM-VMC-RSS-VMVS-TECH,559
SM-VMC-RSS-VHOS-TECH,2750
SM-VMC-RSS-VMCIS-TECH,15000
SM-VMC-RSS-VMISEP-TECH,69
SM-VMC-RSS-VISES-TECH,177
SM-VMC-RSS-VISESA-TECH,69
SM-VMC-RSS-VISSAS-TECH,177
SM-VMC-RSS-VLOS-TECH,37
SM-VMC-RSS-VMCSCAS-TECH,5852.25
SM-VMC-RSS-VNOS-TECH,62
SM-VMC-RSS-VNSS-TECH,15.8
SM-VMC-RSS-VOOS-TECH,62
SM-VMC-RSS-VOSS-TECH,183
SM-VMC-RSS-VPCS-TECH,62
SM-VMC-RSS-VPUS-TECH,62
SM-VMC-RSS-VSAS-TECH,62
SM-VMC-RSS-VMSQL-TECH,1238
SM-VMC-RSS-VMCSSE-TECH,1238
IGA-AAS-RSS-ACISSU-TECH,1155
RPA-AUD-RSS-AFPS-TECH,1922
RPA-AUD-RSS-AFTPES-TECH,1000
RPA-AUT-RRM-AMAORM-TECH,1350
RPA-AUT-RSS-APMDP-TECH,88160
RPA-AUD-RSS-AUPS-TECH,2400
RPA-AUT-RRM-ASRM-TECH,275
IGA-AAS-RSS-CCFRS-TECH,14438
IGA-AAS-RSS-CCLS-TECH,14438
IGA-AAS-RSP-CIROS-TECH,138000
NW-INT-NRPS-ISP-TECH,3206
NW-INT-RSS-ISLS-TECH,259
NW-INT-RSS-ISBS-TECH,1546
IGA-AAS-RSP-OPSSRV-TECH,45360
IGA-VIS-RSS-CRDS-TECH,12.6
CM-TQO-RSS-PO1YSU-TECH,4665
CM-TQO-RSS-TQACSS-TECH,251.1
CM-TQO-RSS-TQAS-TECH,601
CM-TQO-RSS-TESS-TECH,1222.08
NW-INT-RSS-RAPS-TECH,329
NW-INT-RSS-RASFS-TECH,908
IGA-AAS-RSS-SCCSDS-TECH,41
CM-TQO-RSS-TEAQUE-TECH,601
CM-TQR-RSS-TQSSS-TECH,1138.48
CM-TQR-RSS-TQSURV-TECH,166
CM-TQU-RSUS-UNISYT-TECH,4116
FIM-FIM-RSS-DPEEXS,325
SM-MES-RSS-MESSSU,6318
SM-MP-RSS-MPS,6318
ES-DMP-RMS-MMAFS,4000
SM-ROM-RSS-MONISU,3431.6
SM-MQM-NRPS-MQMPER,2175
SM-MQM-RSS-MQMSUB,1196
GS-GSE-RSS-MSGYEA,8455
CS-DFT-RSS-MSASUB,450
DP-DLP-RSL-NDS,36
DP-DLP-RSS-NDWES,36
CS-DFT-RSS-NTCS,2248
SM-RON-RSS-NAHS,1715.85
SM-RON-RSS-NHS,1480.05
SM-RON-RSS-NNS,1715.85
IGA-AAS-RSS-NSCCSU,8663
SM-NSS-RSS-NSSLIS,809
SM-NSS-RSS-NSSSNR,1540
SM-NSS-RSS-NSSVIS,866
SM-NSS-RSS-NSSWEM,5390
SM-NSS-RSS-NSSWIS,270
ES-SEG-RSS-OFIS,65
ES-SEG-RSS-OFSS,6.5
ES-SXG-RSS-OCGS,6.5
ES-SIG-RSS-OFEATU,6.5
ES-SWG-RSS-OCFEAS,13
ES-SIG-RSS-OSIS,1430
ES-SEG-RSS-OPEPSE,6.5
BP-ETM-RMS-OPENSU,2000
HRM-HRM-RSL-OPENAS,2000
OS-OFS-RSL-OSTOS,9500
BI-SDW-RSS-PLS,1000
HRM-HRM-RSL-PE:PSS,1000
SM-PRM-RSS-PASSSU,429
HRM-HRM-RSL-PCIDSS,2000
VM-VLM-RSL-PCIPFM,4957
VM-VLM-RSL-PCIASV,2800
FIM-FIM-RSS-VEMELS,12160
FIM-FIM-RSS-VEMELS,10800
FIM-FIM-RSS-VEMELS,7360
FIM-FIM-RSS-VEMELS,6320
ES-ETM-RMS-VOLVSE,3800
ES-ETM-RMS-VOLVSE,3375
ES-ETM-RMS-VOLVSE,2300
ES-ETM-RMS-VOLVSE,1975
ES-ETM-RMS-VOLVSE-TECH,3375
GOA-FIL-RSS-FCDS,2634.16
GOA-FIL-RSS-FCDS,2339.55
GOA-FIL-RSS-FCDS,1594.36
