Id,Product2Id,Product2.ProductCode,UnitPrice,Pricebook2Id
01uWC000005pHy5YAE,01tWC00000DD13wYAD,RPA-AUT-RNM-AUTOMA,0,01sa5000001vuxlAAA
01uWC000005pHyBYAU,01tWC00000DD13yYAD,RPA-AUT-RRM-AURM,0,01sa5000001vuxlAAA
01uWC000005pHyHYAU,01tWC00000DD140YAD,RPA-AUT-RNM-AEANM,0,01sa5000001vuxlAAA
01uWC000005pHyNYAU,01tWC00000DD142YAD,RPA-AUT-RRM-AEARM,0,01sa5000001vuxlAAA
01uWC000005pHyTYAU,01tWC00000DD144YAD,RPA-AUT-RNM-AEDTNM,0,01sa5000001vuxlAAA
01uWC000005pHyZYAU,01tWC00000DD146YAD,RPA-AUT-RRM-AEDTRM,0,01sa5000001vuxlAAA
01uWC000005pHyfYAE,01tWC00000DD14AYAT,RPA-AUD-RNM-AFPNM,0,01sa5000001vuxlAAA
01uWC000005pHylYAE,01tWC00000DD14CYAT,RPA-AUD-RRM-AFPRM,0,01sa5000001vuxlAAA
01uWC000005pHyrYAE,01tWC00000DD14GYAT,RPA-AIC-RNM-AICNM,0,01sa5000001vuxlAAA
01uWC000005pHyxYAE,01tWC00000DD14IYAT,RPA-AIC-RRM-AICRM,0,01sa5000001vuxlAAA
01uWC000005pHz3YAE,01tWC00000DD14PYAT,RPA-AUT-RNM-AORNM,0,01sa5000001vuxlAAA
01uWC000005pHz9YAE,01tWC00000DD14RYAT,RPA-AUT-RRM-AORRM,0,01sa5000001vuxlAAA
01uWC000005pHzFYAU,01tWC00000DD14VYAT,RPA-AUT-RNM-AOCNM,0,01sa5000001vuxlAAA
01uWC000005pHzLYAU,01tWC00000DD14XYAT,RPA-AUT-RRM-AOCRM,0,01sa5000001vuxlAAA
01uWC000005pI4qYAE,01tWC00000DD1LvYAL,GOA-GAM-RNM-GAAANM,0,01sa5000001vuxlAAA
01uWC000005pI8FYAU,01tWC00000DD1LzYAL,GOA-GAM-RNM-GAARNM,0,01sa5000001vuxlAAA
01uWC000005pI8LYAU,01tWC00000DD1M1YAL,GOA-GAM-RRM-GAARRM,0,01sa5000001vuxlAAA
