
===== SHEET: Sheet1 (2394r x 53c) =====
dnb_dunsnumber	exchangerate	hs_account	hs_accountname	hs_contracttermenddate	hs_contracttermstartdate	hs_historicalexchangerate	hs_initialmaintenancediscount	hs_managedservicescommission	hs_managedservicesdiscount	hs_name	hs_newmaintenancecommission	hs_newsubscriptioncommission	hs_nonoriginatinginitialmaintenancediscount	hs_nonoriginatingmanagedservicesdiscount	hs_nonoriginatingprofservicesdiscount	hs_nonoriginatingrenewmaintenancediscount	hs_nonoriginatingsoftwarediscount	hs_nonoriginatingsubscriptiondiscount	hs_notes	hs_otherreferralsdiscount	hs_partnerdiscountclassification	hs_partnerdiscountclassificationname	hs_partnerdiscountid	hs_primarycertifiedcontact	hs_primarycertifiedcontactname	hs_productbrand	hs_productbrandname	hs_productcertification	hs_productcertificationname	hs_quotacommitment	hs_quotacommitment_base	hs_renewalmaintenancecommission	hs_renewalmaintenancediscount	hs_secondarycertifiedcontact	hs_secondarycertifiedcontactname	hs_servicescommission	hs_servicesdiscount	hs_softwarecommission	hs_softwarediscount	hs_softwareproductmaster	hs_softwareproductmastername	hs_specialinitialmaintenance	hs_specialinitialmaintenance_base	hs_specialservices	hs_specialservices_base	hs_specialsoftware	hs_specialsoftware_base	hs_specialsubscription	hs_specialsubscription_base	hs_subscriptiondiscount	ownerid	owneridname
812824619		dc399499-2530-ef11-840b-6045bd087004	TOTALSEC, S.A. DE C.V. (Total Cyber-Sec)		2025-02-28 00:00:00		0						0		0	0	0	0	Standard, MSP Discounts by Sales Volume (Annually): $0 - $399,000 USD in sales: 20% discount $400,000 - $649,000 USD in sales: 30% discount $650,000 - $999,000 USD in sales: 40% discount Over $1,000,000 USD in sales: 50% discount Standard, Professional Services Discounts: 10% discount				e711aa15-4cf8-ef11-be20-000d3a328c62			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				0				10		0											0	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5	DLP & SSE				10c9c333-9cfa-ef11-be20-000d3a328c62			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					0e6e075e-9cfa-ef11-be20-000d3a328c62			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					9eaea976-9cfa-ef11-be20-000d3a328c62			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					bbb0e69a-9cfa-ef11-be20-000d3a328c62			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					d6a456e9-9cfa-ef11-be20-000d3a328c62			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					96f08801-9dfa-ef11-be20-000d3a328c62			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					619acb1f-9dfa-ef11-be20-000d3a328c62			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					7f44e83d-9dfa-ef11-be20-000d3a328c62			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					e4752b56-9dfa-ef11-be20-000d3a328c62			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					e4221ac3-9dfa-ef11-be20-000d3a328c62			aec060e6-b658-ef11-a316-6045bda871d0	Alert Logic	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					598f5996-9efa-ef11-be20-000d3a328c62			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		40						5		0	5	5	5					cd43cfc0-9efa-ef11-be20-000d3a328c62			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				20				15		40											40	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
555238838		d4191091-ba2e-ef11-840b-6045bd087004	Viet Sunshine Electronic Solution JSC	2025-12-31 00:00:00	2025-03-05 00:00:00		0						0		0	0	0	0	Standalone OST Discount: 1 User = 18% 2-3 Users = 30% 4 or more Users = 40% OST Bundle Discount: 1 User = 30% 2-3 Users = 35% 4 or more Users = 40% Non-Originating Discount: 1 User = 0% 2-3 Users & 4 or more Users = 5%				9936f0de-9efa-ef11-be20-000d3a328c62			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				0				15		0											0	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
366066855	1	e29a9e22-712d-eb11-8117-0050568460e4	CONNECT DISTRIBUTION Sp. z o.o.	2023-12-31 00:00:00	2023-08-28 00:00:00		40		15			5	20		0	20	20	20	Net 45 • Email Security & MFT: Clearswift, GoAnywhere, Globalscape, File Catalyst, Agari • Data Protection: Boldon James, Digital Guardian, Titus, Vera				123c95c5-ec01-ed11-82e4-000d3a32d34f			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No	75000	75000		30			0	0	5	40											40	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
366066855	1	e29a9e22-712d-eb11-8117-0050568460e4	CONNECT DISTRIBUTION Sp. z o.o.	2023-12-31 00:00:00	2023-08-28 00:00:00		40		15			5	20		0	20	20	20	Net 45 • Email Security & MFT: Clearswift, GoAnywhere, Globalscape, File Catalyst, Agari • Data Protection: Boldon James, Digital Guardian, Titus, Vera				1f77ddb7-ed01-ed11-82e4-000d3a32d34f			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	75000	75000		30			0	0	5	40											40	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					48f331e1-0702-ed11-82e4-000d3a32d533			7ec9d343-bd25-e511-80c4-005056840efe	AutoMate	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					be92a3f0-0702-ed11-82e4-000d3a32d533			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					2ac55502-0802-ed11-82e4-000d3a32d533			80c9d343-bd25-e511-80c4-005056840efe	Bytware	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					490b1419-0802-ed11-82e4-000d3a32d533			82c9d343-bd25-e511-80c4-005056840efe	CCSS	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					0975c528-0802-ed11-82e4-000d3a32d533			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					67673849-0802-ed11-82e4-000d3a32d533			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					0b89ef57-0802-ed11-82e4-000d3a32d533			b2409404-0c44-e911-80f8-0050569f6bb1	Core IGA	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					caa5e664-0802-ed11-82e4-000d3a32d533			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					a7b74d85-0802-ed11-82e4-000d3a32d533			84c9d343-bd25-e511-80c4-005056840efe	Halcyon	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					10	0		0	0	0	0					4aa3bf96-0802-ed11-82e4-000d3a32d533			524be826-bf17-e611-80d6-0050569f6bb1	Fortra Security Services	0	No				0			0	0	0	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					377170a4-0802-ed11-82e4-000d3a32d533			86c9d343-bd25-e511-80c4-005056840efe	InterMapper	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					cf43c2be-0802-ed11-82e4-000d3a32d533			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					6a8b75cc-0802-ed11-82e4-000d3a32d533			88c9d343-bd25-e511-80c4-005056840efe	PowerTech	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					d18c80d8-0802-ed11-82e4-000d3a32d533			6778275a-3eeb-e711-80eb-0050569f6bb1	PowertechX	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					e5f9cee6-0802-ed11-82e4-000d3a32d533			8ac9d343-bd25-e511-80c4-005056840efe	RJS	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					cdabeced-0802-ed11-82e4-000d3a32d533			8cc9d343-bd25-e511-80c4-005056840efe	Robot	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					b8899a01-0902-ed11-82e4-000d3a32d533			8ec9d343-bd25-e511-80c4-005056840efe	Safestone	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					9b48db0e-0902-ed11-82e4-000d3a32d533			90c9d343-bd25-e511-80c4-005056840efe	SEQUEL	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					45438618-0902-ed11-82e4-000d3a32d533			92c9d343-bd25-e511-80c4-005056840efe	ShowCase	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
		45e1a605-30aa-e911-80ff-0050568460e4	Tree Line Solutions				0					15	0		0	0	0	0					3850a12f-0902-ed11-82e4-000d3a32d533			8d6a32e9-a517-e611-80d6-0050569f6bb1	Tango04	0	No				0			0	0	15	0											0	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
447712251		7268d314-3151-e711-80e5-005056842064	Dominisoft FSM Technology & Services, SRL				15					0	0		0	0	0	0	Update non originating discount May 2022				3b65b050-2b64-ec11-8f8f-000d3a32e05a			88c9d343-bd25-e511-80c4-005056840efe	PowerTech	0	No				15			0	0	0	15											15	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
447712251		7268d314-3151-e711-80e5-005056842064	Dominisoft FSM Technology & Services, SRL				15					0	0		0	0	0	0	Update non originating discount May 2022				97e60985-2b64-ec11-8f8f-000d3a32e05a			8cc9d343-bd25-e511-80c4-005056840efe	Robot	0	No				15			0	0	0	15											15	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
447712251		7268d314-3151-e711-80e5-005056842064	Dominisoft FSM Technology & Services, SRL				15					0	0		0	0	0	0	Update non originating discount May 2022				07ae8bc4-2b64-ec11-8f8f-000d3a32e05a			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No				15			0	0	0	15											15	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
499885767	1	393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0		10	0	5	0	0	5	5	5	Update non originating discount May 2022				1c1cffb8-6263-ec11-8f8f-000d3a32e9e8			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	150000	150000	10	30			0	18	0	40											40	4bb18922-27b8-eb11-8236-000d3a595777	Nancy Urbisci
360558780	1	7d593510-7981-eb11-811a-0050568460e4	Bakotech LTD	2025-12-31 00:00:00	2024-10-02 00:00:00		40						5	0	0	5	5	5	Update non originating discount May 2022				554d230f-7a63-ec11-8f8f-000d3a32ed6d			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	4000	4000		30			0	18		40											40	74896332-28b8-eb11-8236-000d3a5a5e60	Kirsten McGill
361118940	1	1a45a52a-aee5-ec11-bb3c-000d3a33c57c	S&G Consulting s.r.o	2022-12-31 00:00:00	2022-05-25 00:00:00		25		0			0	10	0	0	10	10	10					a00a385e-afe5-ec11-bb3c-000d3a33c57c			88c9d343-bd25-e511-80c4-005056840efe	PowerTech	0	No	50000	50000		10				0	0	25											25	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
361118940	1	1a45a52a-aee5-ec11-bb3c-000d3a33c57c	S&G Consulting s.r.o	2022-12-31 00:00:00	2022-05-25 00:00:00		20		0			0	10	0	0	10	10	10					9d239b82-afe5-ec11-bb3c-000d3a33c57c			84c9d343-bd25-e511-80c4-005056840efe	Halcyon	0	No	50000	50000		10				0	0	20											20	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
361118940	1	1a45a52a-aee5-ec11-bb3c-000d3a33c57c	S&G Consulting s.r.o	2022-12-31 00:00:00	2022-05-25 00:00:00		20		0			0	10	0	0	10	10	10					76964696-afe5-ec11-bb3c-000d3a33c57c			8d6a32e9-a517-e611-80d6-0050569f6bb1	Tango04	0	No	50000	50000		10				0	0	20											20	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
361118940	1	1a45a52a-aee5-ec11-bb3c-000d3a33c57c	S&G Consulting s.r.o	2022-12-31 00:00:00	2022-05-25 00:00:00		20		0			0	10	0	0	10	10	10					edc32fb5-afe5-ec11-bb3c-000d3a33c57c			8cc9d343-bd25-e511-80c4-005056840efe	Robot	0	No	50000	50000		10				0	0	20											20	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
541833841	0.7933	c3c81915-69b7-ec11-983f-0022480bf252	Beijing Xinheng Zhongda Technology Co Ltd	2022-12-31 00:00:00	2022-06-01 00:00:00		45					10	20		0	20	20	20	Other referrals discount: 10%				0df4e43e-35e6-ec11-bb3c-000d3a33c57c			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No	100000	126055.72		20				0	10	45											45	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
541833841	0.7933	c3c81915-69b7-ec11-983f-0022480bf252	Beijing Xinheng Zhongda Technology Co Ltd	2022-12-31 00:00:00	2022-06-01 00:00:00		40					10	20		0	20	20	20	Other referrals discount: 10%				80a88f60-35e6-ec11-bb3c-000d3a33c57c			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	25000	31513.93		20				0	10	40											40	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
499295848	0.7872	4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0				5		0	5	5	5	Other Referrals Discount 10%				90fbfabf-d1e7-ec11-bb3c-000d3a33c955			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	200000	254065.04		30				18		40											40	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
499295848	0.8982	4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2023-12-31 00:00:00	2022-09-26 00:00:00		0						20		0	20	20	20	Currency: USD This information for Digital Defense Frontline Also: Digital Defense Frontline MSP Subscription 15%				44b7bf00-d2e7-ec11-bb3c-000d3a33c955			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	120000	133600.53		0				0		0											40	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
936790646	0.7933	2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited	2023-12-31 00:00:00	2022-09-13 00:00:00		40		0				5	0	0	5	5	5					c68b6b8f-d4e7-ec11-bb3c-000d3a33c955			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No	500000	630278.58		30				18		40											40	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
487804981		16c7ed04-61cc-475a-b43c-ea2a9b23e2fa	Wagner AG	2023-12-31 00:00:00	2022-09-06 00:00:00		30		0				0	0	0	0	0	0					51c92f4d-7534-ed11-9db1-000d3a345808			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No				30				0		30											30	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
	1	7f84065c-3515-ed11-b83d-00224804dbca	Coeus Cybersecurity	2023-12-31 00:00:00	2022-09-01 00:00:00		25						10		0	10	10	10					854afb00-d732-ed11-9db1-000d3a345cc7			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	50000	50000		10				0		25											25	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
	1	7f84065c-3515-ed11-b83d-00224804dbca	Coeus Cybersecurity	2023-12-31 00:00:00	2022-09-01 00:00:00		25						10		0	10	10	10					7b8e682f-d732-ed11-9db1-000d3a345cc7			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	50000	50000		10				0		25											25	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
	1	7f84065c-3515-ed11-b83d-00224804dbca	Coeus Cybersecurity	2023-12-31 00:00:00	2022-09-01 00:00:00		25						10		0	10	10	10					5bafa64f-d732-ed11-9db1-000d3a345cc7			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No	50000	50000		10				0		25											25	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
42982032	1	4e28be94-d4d7-ea11-8113-0050568460e4	EVOTEK, Inc.	2023-12-31 00:00:00	2022-08-26 00:00:00		0		15			0	0	7	0	0	0	7	10.28.2025-Replaced discounting for new Cyber agreement-Lidiane				1e7792d6-e935-ed11-9db1-000d3a345d64			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	25000	25000		0			0	0	0	0											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
42982032	1	4e28be94-d4d7-ea11-8113-0050568460e4	EVOTEK, Inc.	2026-10-27 00:00:00	2025-08-27 00:00:00		0		15				0	7	0	0	0	7	10.28.2025-Replaced with new Cyber Discounting -Lidiane				0ede040a-ea35-ed11-9db1-000d3a345d64			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No	25000	25000		0				0		0											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
42982032	1	4e28be94-d4d7-ea11-8113-0050568460e4	EVOTEK, Inc.	2023-12-31 00:00:00	2022-08-26 00:00:00		0		15			0	0	7	0	0	0	7	10.28.2025-Replaced discounting for new Cyber agreement-Lidiane				e96d0a75-ea35-ed11-9db1-000d3a345d64			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No	25000	25000		0			0	0	0	0											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
42982032	1	4e28be94-d4d7-ea11-8113-0050568460e4	EVOTEK, Inc.	2023-12-31 00:00:00	2022-08-26 00:00:00		0		15			0	0	7	0	0	0	7	10.28.2025-Replaced discounting for new Cyber agreement-Lidiane				4154a6bf-ea35-ed11-9db1-000d3a345d64			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	25000	25000		0			0	0	0	0											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
478923246	1	cab12200-2a5c-4482-8df3-083bee9ff2f8	SOFTWARE GREENHOUSE S.A.	2022-12-31 00:00:00	2022-01-03 00:00:00		35		0			0	10	0	0	10	10	10	Update non originating discount May 2022				6bf5bade-099b-ec11-b400-000d3a3473d4			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	50000	50000		35			0	10	0	35											35	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
478923246	1	cab12200-2a5c-4482-8df3-083bee9ff2f8	SOFTWARE GREENHOUSE S.A.	2022-12-31 00:00:00	2022-01-03 00:00:00		35		0			0	10	0	0	10	10	10	Update non originating discount May 2022				9ee98af7-099b-ec11-b400-000d3a3473d4			7ec9d343-bd25-e511-80c4-005056840efe	AutoMate	0	No	50000	50000		35			0	10	0	35											35	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
478923246	1	cab12200-2a5c-4482-8df3-083bee9ff2f8	SOFTWARE GREENHOUSE S.A.	2022-12-31 00:00:00	2022-01-03 00:00:00		15		0			0	10	0	0	10	10	10	Update non originating discount May 2022				a6c30e66-0a9b-ec11-b400-000d3a3473d4			7ec9d343-bd25-e511-80c4-005056840efe	AutoMate	0	No	50000	50000		15			0	0	0	15	be5fdb93-2954-eb11-8112-0050569f6bb1	Automate Intelligent Capture - AP Detail									15	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
565686870		a884798a-9f3b-11de-8851-002219d70c70	Globera Bilisim Teknolojileri				40					0	0		0	0	0	0					52e1ae64-bb98-ec11-b400-000d3a347416			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No				40			0	0	0	40											40	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
565686870		a884798a-9f3b-11de-8851-002219d70c70	Globera Bilisim Teknolojileri				40					0	0		0	0	0	0					843dd66d-bc98-ec11-b400-000d3a347416			88c9d343-bd25-e511-80c4-005056840efe	PowerTech	0	No				40			0	0	0	40											40	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
894195995	1	d063608c-123e-ec11-8126-0050568460e4	NAVA SERVICOS E OUTSOURCING LTDA	2022-12-31 00:00:00	2022-02-11 00:00:00		20		10			5	10	0	0	10	10	10	Update non originating discount May 2022				dd94cac8-099c-ec11-b400-000d3a347efb			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	100000	100000		10			0	0	5	20											20	1aaf4f2b-d091-eb11-b1ad-000d3a591c47	Ana Di Sarli
707135604	1	95fc6fb6-221b-eb11-8116-0050568460e4	J'S COMMUNICATION CO LTD	2025-12-31 00:00:00	2024-10-30 00:00:00		0		0			0	5	0	0	5	5	5	Core Security (Core Impact), Cobalt Strike				e6cb4338-db18-ed11-b83e-000d3a34a5d8			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	100000	100000		0				18	0	0											45	ea8ff8de-be97-eb11-b1ac-000d3a3769cd	Anna Oas
812768636		a7c64527-2be0-f011-8544-0022480b2826	Securum Tecnologías de Información S. de R.L. de C.V				0		15			0	0	7	0	0	0	7					8163afb1-b7e4-f011-8544-000d3a34afbe			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
812768636		a7c64527-2be0-f011-8544-0022480b2826	Securum Tecnologías de Información S. de R.L. de C.V				0		15			0	0	7	0	0	0	7					23b84ebe-b7e4-f011-8544-000d3a34afbe			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
