Allow_Regional_Pricing__c,AvailabilityDate,BasedOnId,BillingPolicyId,CPW_Max__c,CPW_Min__c,CanUseQuantitySchedule,CanUseRevenueSchedule,ConfigureDuringSale,CurrencyIsoCode,CustomDecompositionScope,Custom_Product_Name__c,DecompositionScope,Description,DiscontinuedDate,DisplayUrl,EndOfLifeDate,Excluded_Feature_Codes__c,ExternalDataSourceId,ExternalId,External_ID__c,Family,Final_SKU_Name_License_Type__c,Finance_Business_Unit__c,Fortra_Product_Type__c,FulfillmentQtyCalcMethod,GearsetExternalId__c,Hardware_ID__c,Has_Attribute_Pricing__c,HelpText,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Legacy_Brand_Name__c,Legacy_ProductId__c,Legacy_Product_Number__c,License_Type__c,Name,NumberOfQuantityInstallments,NumberOfRevenueInstallments,Parent_Category_Name__c,Power_Split_Type__c,Practice__c,Primary_Catalog_Name__c,Primary_Category_Name__c,Processor_Min__c,ProductCode,ProductType__c,Product_Descriptions__c,Product_Lifecycle_Stage__c,Product_Selling_Model_Type__c,Project_Template__c,QuantityInstallmentPeriod,QuantityScheduleType,QuantityUnitOfMeasure,RecordTypeId,Required_Feature_Codes__c,Rev_Category_Name__c,Rev_Category__c,Rev_Schedule__c,RevenueInstallmentPeriod,RevenueScheduleType,Revenue_Recognition_Schedule_Template__c,Revenue_Treatment__c,Solution_Category__c,Solution_Group__c,Solution__c,StockKeepingUnit,TaxPolicyId,Type,UnitOfMeasureId,Unit__c,UsageModelType,Workday_Sales_Item_ID__c,c2g__CODAAllowDeleteInUse__c,c2g__CODAExternalId__c,c2g__CODAIncludeInIncomeSchedule__c,c2g__CODAIncomeSchedule__c,c2g__CODAInputTaxCode__c,c2g__CODAPurchaseAnalysisAccount__c,c2g__CODASalesRevenueAccount__c,c2g__CODASalesTaxRule__c,c2g__CODASalesTaxStatus__c,c2g__CODATaxCode__c,c2g__CODAUnitOfWork__c,c2g__Email__c,c2g__PlaceOfSupply__c,c2g__ReverseCharge__c,fferpcore__SalesTaxStatus__c,fferpcore__TaxCode__c,pse__Forecast_Curve__c,pse__IsServicesProduct__c,pse__ServicesCreditValue__c
True,2026-01-09T18:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Safestone Travel Expense,OrderLineItem,"Services | One Trip, up to 4 days",,,,,,,,Services,Safestone Travel Expense - Services,BU53,Services,,DAYjd1DD00000CWt10,False,False,,True,True,False,Safestone,7944F182-B9FB-ED11-8849-6045BDF05170,SS01912,Services,Safestone Travel Expense,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRSE-STE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T04:00:00.000+0000,,,,,False,False,Allowed,USD,,Travel Expense (billed as incurred),OrderLineItem,Services,,,,,,,,Services,Travel Expense (billed as incurred) - Services,BU53,Services,,TAYH02DD00000CWt10,False,False,,True,True,False,Safestone,885a84fe-4a18-e611-80d6-0050569f6bb1,SS01909,Services,Travel Expense (billed as incurred),,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRSE-TXBAIS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,Expense Reimbursement,Invoice,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T13:00:00.000+0000,11Bct0000051QpNEAU,,,,False,False,Allowed,USD,,Cybersecurity Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Cybersecurity Services - Services,BU53,Services,,TAYV91DD00000CWt10,False,False,,True,True,False,Fortra Security Services,775850C7-3232-E611-80D8-0050569F6BB1,PT01910,Services,Cybersecurity Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-CYBESE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T06:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Fortra Security Services,OrderLineItem,Days 0.5 | Services | Online,,,,,,,,Services,Fortra Security Services - Services,BU53,Services,,LAYoK1DD00000CWt10,False,False,,True,True,False,Fortra Security Services,"795850C7-3232-E611-80D8-0050569F6BB1, 7B5850C7-3232-E611-80D8-0050569F6BB1, 7D5850C7-3232-E611-80D8-0050569F6BB1, 7F5850C7-3232-E611-80D8-0050569F6BB1, 835850C7-3232-E611-80D8-0050569F6BB1, 855850C7-3232-E611-80D8-0050569F6BB1, 875850C7-3232-E611-80D8-0050569F6BB1, 895850C7-3232-E611-80D8-0050569F6BB1, 915850C7-3232-E611-80D8-0050569F6BB1, 13E4566F-38BB-EC11-983F-0022482F0623, 6D2A6A87-38BB-EC11-983F-0022482F0623","PT01911, PT01912, PT01913, PT01914, PT01916, PT01917, PT01918, PT01919, PT01923, PT02108, PT02109",Services,Fortra Security Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-FSS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T06:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Fortra Security Training,,Services | Workshop - Auditor Training Group,,,,,,,,Training,Fortra Security Training - Services,BU53,Training,,LAYqK1DD00000CWt10,False,False,,True,True,False,Fortra Security Services,"8B5850C7-3232-E611-80D8-0050569F6BB1, 8D5850C7-3232-E611-80D8-0050569F6BB1, 8F5850C7-3232-E611-80D8-0050569F6BB1","PT01920, PT01921, PT01922",Services,Fortra Security Training,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-FST,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Powertech Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Powertech Services - Services,BU53,Services,,TAYQc1DD00000CWt10,False,False,,True,True,False,PowerTech,"C055E7B8-5718-E611-80D6-0050569F6BB1, C255E7B8-5718-E611-80D6-0050569F6BB1, C455E7B8-5718-E611-80D6-0050569F6BB1, C655E7B8-5718-E611-80D6-0050569F6BB1, C855E7B8-5718-E611-80D6-0050569F6BB1, 48FCE1BC-EFA3-E911-80FC-0050569F6BB1, BBBD1FC8-EFA3-E911-80FC-0050569F6BB1, 0869C3D1-EFA3-E911-80FC-0050569F6BB1, 0855E6DA-EFA3-E911-80FC-0050569F6BB1, A70DDEE6-EFA3-E911-80FC-0050569F6BB1, 26927AF0-EFA3-E911-80FC-0050569F6BB1, 079094FB-EFA3-E911-80FC-0050569F6BB1, 629DD112-653B-ED11-9DB0-00224828973B, 3000C70F-653B-ED11-9DB0-00224828996B, 3300C70F-653B-ED11-9DB0-00224828996B, 930E9270-8171-ED11-9561-000D3A16CCA6, A6CAE0F2-D75E-ED11-9562-00224826894C, A719CE55-74F5-ED11-8848-6045BDD9C62D, EDB6E05B-2BFE-E811-80F5-0050569F6BB1","PT01904, PT01905, PT01906, PT01907, PT01908, PT01987, PT01988, PT01989, PT01990, PT01991, PT01992, PT01993, PT01994, PT01995, PT01996, PT01997, PT01998, PT02110, PT11912",Services,Powertech Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-POSE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T13:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Powertech Training,,Services | Getting Started with Powertech Event Manager - Cross Platform,,,,,,,,Training,Powertech Training - Services,BU53,Training,,TAYJ91DD00000CWt10,False,False,,True,True,False,PowertechX,"F68129A6-2BFE-E811-80F5-0050569F6BB1, 022B4CB7-17A1-EA11-810B-0050569F6BB1","PT11913, PT01924",Services,Powertech Training,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-POTR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Powertech Travel Expense,OrderLineItem,Services | Hourly - Travel Time,,,,,,,,Services,Powertech Travel Expense - Services,BU53,Services,,TAYWc1DD00000CWt10,False,False,,True,True,False,PowerTech,C004CFA2-EAC0-E811-80F3-0050569F6BB1,PT01927,Services,Powertech Travel Expense,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRST-PTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T18:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Safestone Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Safestone Services - Services,BU53,Services,,DAYid1DD00000CWt10,False,False,,True,True,False,Safestone,"7D5A84FE-4A18-E611-80D6-0050569F6BB1, 7F5A84FE-4A18-E611-80D6-0050569F6BB1, 815A84FE-4A18-E611-80D6-0050569F6BB1, 835A84FE-4A18-E611-80D6-0050569F6BB1, 855A84FE-4A18-E611-80D6-0050569F6BB1","SS01904, SS01905, SS01906, SS01907, SS01908",Services,Safestone Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-NRSU-SAFEST,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T06:00:00.000+0000,11Bct0000051QpNEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Fortra Security Recurring Services,OrderLineItem,Per Hour  | Services | Hourly - Recurring,,,,,,,,Services,Fortra Security Recurring Services - Services,BU53,Services,,LAYpK1DD00000CWt10,False,False,,True,True,False,Fortra Security Services,41196108-9E16-EF11-9F89-000D3A8E7EE5,PT02064,Services,Fortra Security Recurring Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-RSP-FSRS,Services,,,Term Based - Annual,,,,Quantity,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpNEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Powertech Recurring Services,OrderLineItem,Per Hour  | Services | Hourly - Recurring,,,,,,,,Services,Powertech Recurring Services - Services,BU53,Services,,TAYRc1DD00000CWt10,False,False,,True,True,False,PowerTech,40196108-9E16-EF11-9F89-000D3A8E7EE5,PT02063,Services,Powertech Recurring Services,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Cybersecurity Legacy Product,,CS-CLP-RSP-PTRS,Services,,,Term Based - Annual,,,,Quantity,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Cybersecurity,Power,Cybersecurity Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T22:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Powertech Authority Broker Comprehensive Implementation,OrderLineItem,LPAR 1-5 | Services | Powertech Authority Broker Comprehensive Implementation,,,,,,,,Services,Powertech Authority Broker Comprehensive Implementation - Services,BU53,Services,,DAYka1DD00000CWt10,False,False,,True,True,False,PowerTech,"BCFB437F-EFA3-E911-80FC-0050569F6BB1, 7E1C3090-EFA3-E911-80FC-0050569F6BB1, B4DCA899-EFA3-E911-80FC-0050569F6BB1, D5242EA5-EFA3-E911-80FC-0050569F6BB1","PT01982, PT01983, PT01984, PT01985",Services,Powertech Authority Broker Comprehensive Implementation,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Powertech Authority Broker for IBM i,,CS-PAB-NRSU-PABCI,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Powertech Authority Broker for IBM i,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T22:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Powertech Compliance Monitor Comprehensive Implementation,OrderLineItem,LPAR 1-5 | Services | Powertech Compliance Monitor Comprehensive Implementation,,,,,,,,Services,Powertech Compliance Monitor Comprehensive Implementation - Services,BU53,Services,,DAYxa1DD00000CWt10,False,False,,True,True,False,PowerTech,7BB659AF-EFA3-E911-80FC-0050569F6BB1,PT01986,Services,Powertech Compliance Monitor Comprehensive Implementation,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Powertech Compliance Monitor for IBM i,,CS-PCM-NRSU-PCMCI,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Powertech Compliance Monitor for IBM i,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T05:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Getting Started with Powertech,,Services | Multi-Factor Authentication,,,,,,,,Training,Getting Started with Powertech - Services,BU53,Training,,LAYkL1DD00000CWt10,False,False,,True,True,False,PowerTech,"06E65578-1FBC-E811-80F1-0050569F6BB1, EB34232D-1EFE-E811-80F5-0050569F6BB1, 3731439D-1EFE-E811-80F5-0050569F6BB1, C3C19B26-1FFE-E811-80F5-0050569F6BB1, 5BB667B7-1FFE-E811-80F5-0050569F6BB1, 3996DF22-20FE-E811-80F5-0050569F6BB1, B0CCD781-20FE-E811-80F5-0050569F6BB1, D434C722-2114-E911-80F6-0050569F6BB1, F3A3A39B-2114-E911-80F6-0050569F6BB1, DD8476F1-2114-E911-80F6-0050569F6BB1, 37284455-2214-E911-80F6-0050569F6BB1, F5BAC0B8-2214-E911-80F6-0050569F6BB1, 45682839-2314-E911-80F6-0050569F6BB1, AF8F65A3-2314-E911-80F6-0050569F6BB1, 4AF56106-653B-ED11-9DB0-0022482B2138, E1030C0C-653B-ED11-9DB0-00224828931E, E7FEC409-653B-ED11-9DB0-0022482B260B, 9BA4C80C-653B-ED11-9DB0-00224828973B, 1C15720C-653B-ED11-9DB0-0022482B2138, 84749B0F-653B-ED11-9DB0-00224828931F, 8F749B0F-653B-ED11-9DB0-00224828931F","PT01926, PT01928, PT01929, PT01930, PT01931, PT01932, PT01933, PT01934, PT01935, PT01936, PT01937, PT01938, PT01939, PT01940, PT01941, PT01942, PT01943, PT01945, PT01947, PT01948, PT01949",Services,Getting Started with Powertech,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Powertech Antivirus,,CS-PTA-NRSU-GETTWI,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Cybersecurity,Power,Powertech Antivirus,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T01:00:00.000+0000,11Bct0000051QpKEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,SecureCare,OrderLineItem,Services | Basic,,,,,,,,Services,SecureCare - Services,BU53,Services,,LAYeQ1DD00000CWt10,False,False,,True,True,False,Fortra Security Services,"CC55E7B8-5718-E611-80D6-0050569F6BB1, CE55E7B8-5718-E611-80D6-0050569F6BB1, B02F7433-3012-EF11-9F89-6045BDEC519D, A22F7433-3012-EF11-9F89-6045BDEC519D, 7F0706D7-A07A-E611-80DB-0050569F6BB1","PT01950, PT01951, PT02065, PT02066, PT01954",Services,SecureCare,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,SecureCare,,CS-SEC-RSP-SCSVC,Services,,,Term Based - Annual,,,,1 Each,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Cybersecurity,Power,SecureCare,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T16:00:00.000+0000,,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Single Sign On Managed Services – IBM I,OrderLineItem,Services,,,,,,,,Services,Single Sign On Managed Services – IBM I - Services,BU53,Services,,DAY4l1DD00000CWt10,False,False,,True,True,False,Fortra Security Services,1B93D51E-9E74-E811-80EF-0050569F6BB1,PT01980,Services,Single Sign On Managed Services – IBM I,,,Cybersecurity,Order Line Only,aAuct000000FmdyCAC,Tech,Single Sign On Managed Services - IBM I,,CS-SSO-RSP-SINGSO,Services,,,Term Based - Annual,,,,1 Each,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Cybersecurity,Power,Single Sign On Managed Services - IBM I,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T11:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Doc Management Travel Expense,OrderLineItem,"Services | One Trip, up to 4 days",,,,,,,,Services,Doc Management Travel Expense - Services,BU53,Services,,LAYeC1DD00000CWt10,False,False,,True,True,False,RJS,"ADE8A786-B9FB-ED11-8849-6045BDEC3050, 970AE21C-8F97-E511-80CF-005056845E8B","RJ07198, RJ07199",Services,Doc Management Travel Expense,,,Doc Management,Order Line Only,aAuct000000FmdzCAC,Tech,Doc Management Legacy,,DM-DML-NRSE-DMTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Doc Management,Power,Doc Management Legacy,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T11:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Doc Management Training,OrderLineItem,Services | User Conference,,,,,,,,Services,Doc Management Training - Services,BU53,Services,,LAYdC1DD00000CWt10,False,False,,True,True,False,RJS,"27B0F650-96C3-E511-80D3-005056842064, 4C007D16-0265-E811-80EE-0050569F6BB1, F351E0FD-47FF-E911-8101-0050569F6BB1, 03FE5010-48FF-E911-8101-0050569F6BB1, B52C781F-48FF-E911-8101-0050569F6BB1, 98F1042A-48FF-E911-8101-0050569F6BB1, 7F45C1CF-D96D-EA11-8108-0050569F6BB1, 37343137-C938-EB11-8111-0050569F6BB1, 95D1A441-C938-EB11-8111-0050569F6BB1, 003593F2-AE12-EF11-9F89-6045BDEB59BB, 7CE44749-8223-E711-80E3-0050569F6BB1","RJ07194, RJ07197, RJ07210, RJ07211, RJ07212, RJ07213, RJ07214, RJ07502, RJ07503, RJ07505, RJ09000",Services,Doc Management Training,,,Doc Management,Order Line Only,aAuct000000FmdzCAC,Tech,Doc Management Legacy,,DM-DML-NRST-DMT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Doc Management,Power,Doc Management Legacy,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T11:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Doc Management Services,OrderLineItem,Services | Hourly,,,,,,,,Services,Doc Management Services - Services,BU53,Services,,LAYcC1DD00000CWt10,False,False,,True,True,False,RJS,"02D7E15D-4644-E511-80C7-005056840EFE, 32C7FBC6-95C3-E511-80D3-005056842064","RJ07192, RJ07193",Services,Doc Management Services,,,Doc Management,Order Line Only,aAuct000000FmdzCAC,Tech,Doc Management Legacy,,DM-DML-NRST-DOMS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Doc Management,Power,Doc Management Legacy,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T11:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Doc Management Service Pack,OrderLineItem,Services | AP Standard Automation,,,,,,,,Services,Doc Management Service Pack - Services,BU53,Services,,LAYbC1DD00000CWt10,False,False,,True,True,False,RJS,"EA7FEF4C-C938-EB11-8111-0050569F6BB1, E8A2AC55-C938-EB11-8111-0050569F6BB1","RJ07504, RJ07506",Services,Doc Management Service Pack,,,Doc Management,Order Line Only,aAuct000000FmdzCAC,Tech,Doc Management Legacy,,DM-DML-NRSU-DMSP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Doc Management,Power,Doc Management Legacy,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T11:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Doc Management Upgrade,OrderLineItem,Services | Webdocs Basic,,,,,,,,Services,Doc Management Upgrade - Services,BU53,Services,,LAYfC1DD00000CWt10,False,False,,True,True,False,RJS,"5A44EE3A-BF32-EE11-BDF3-6045BDD9C62D, 8662083A-BF32-EE11-BDF3-6045BDF05170","RJ07507, RJ07508",Services,Doc Management Upgrade,,,Doc Management,Order Line Only,aAuct000000FmdzCAC,Tech,WebDocs,,DM-WEB-NRST-DMU,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Doc Management,Power,WebDocs,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T13:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Data Classification Travel Expense,OrderLineItem,Services | Billed as Incurred,,,,,,,,Services,Data Classification Travel Expense - Services,BU50,Services,,DAYg91DD00000CWt10,False,False,,True,True,False,Titus,"9FCD3D91-1A12-EF11-9F89-000D3A1D6066, A0CD3D91-1A12-EF11-9F89-000D3A1D6066","DC00645, DC00646",Services,Data Classification Travel Expense,,,Data Protection,Order Line Only,aAuct000000FmdqCAC,Cyber,Data Classification,,DP-DC-NRSE-DCTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Data Protection,Defensive Security,Data Classification,,1TpaZ00000005nhSAA,,,Cyber,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051Qq8EAE,,,,False,False,Allowed,USD,,Profesional Services - Data Classification,OrderLineItem,Hours 24 | Services | Prepaid,,,,,,,,Services,Profesional Services - Data Classification - Services,BU50,Services,,DAYnc1DD00000CWt10,False,False,,True,True,False,Titus,"41A3981E-0312-EF11-9F89-000D3A1631B1, 42A3981E-0312-EF11-9F89-000D3A1631B1, 43A3981E-0312-EF11-9F89-000D3A1631B1, 44A3981E-0312-EF11-9F89-000D3A1631B1, 45A3981E-0312-EF11-9F89-000D3A1631B1, 46A3981E-0312-EF11-9F89-000D3A1631B1, 287E2619-0312-EF11-9F89-7C1E520CEDD4, 9E6A9418-0312-EF11-9F89-000D3A1631B1, 9F6A9418-0312-EF11-9F89-000D3A1631B1, A06A9418-0312-EF11-9F89-000D3A1631B1, A16A9418-0312-EF11-9F89-000D3A1631B1, 3E23D81C-0312-EF11-9F89-6045BDD6BFFE, A497C516-0312-EF11-9F89-6045BDD6BFFE, A597C516-0312-EF11-9F89-6045BDD6BFFE, A697C516-0312-EF11-9F89-6045BDD6BFFE, A797C516-0312-EF11-9F89-6045BDD6BFFE, A3573715-0312-EF11-9F89-000D3A1D6066, A4573715-0312-EF11-9F89-000D3A1D6066, DCC25F49-B3D4-EE11-9078-000D3A9A2ABC, 7B23AA4B-B3D4-EE11-9078-0022481D4DD1","DC00618, DC00619, DC00620, DC00621, DC00622, DC00623, DC00650, DC00651, DC00652, DC00653, DC00654, DC00655, DC00656, DC00657, DC00658, DC00659, DC00660, DC00661, DC09092, DC09108",Services,Profesional Services - Data Classification,,,Data Protection,Order Line Only,aAuct000000FmdqCAC,Cyber,Data Classification,,DP-DC-NRST-PSDCS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Data Protection,Defensive Security,Data Classification,,1TpaZ00000005nhSAA,,,Cyber,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Profesional Services - Data Classification - Titus,OrderLineItem,Services | Postpaid,,,,,,,,Services,Profesional Services - Data Classification - Titus - Services,BU50,Services,,DAYoc1DD00000CWt10,False,False,,True,True,False,Titus,F644BEAE-CA12-EF11-9F89-000D3A1D6066,DC00644,Services,Profesional Services - Data Classification - Titus,,,Data Protection,Order Line Only,aAuct000000FmdqCAC,Cyber,Data Classification,,DP-DC-NRST-PSDCTS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Post Pay Service,,,As Delivered,Deferred,Data Protection,Defensive Security,Data Classification,,1TpaZ00000005nhSAA,,,Cyber,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
